,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
63,65,64,64,Jun 12,@,MIN,"L,2-5",8.0,8,5,4,1,3,6,1,2,3.82,36,156,97,2.0,0.0,2,0,30,3,0,0,1,0,0,2,4,Jeremie Rehak,"L.Garcia (5-40-L), B.Taylor (1), B.Raley (1), N.Rodriguez (1)"
64,66,65,65,Jun 13,@,MIN,"W,14-3",9.0,7,3,2,1,3,4,2,0,3.79,35,122,70,0.0,0.0,0,0,32,1,0,0,0,0,0,2,2,Adam Beck,"F.Valdez (4-60-W), R.Garza (14)"
65,67,66,66,Jun 15,,TEX,"W,6-3",10.0,6,3,1,2,4,9,0,0,3.74,42,157,96,3.0,1.0,1,0,38,1,0,0,0,0,1,0,4,Jerry Meals,"L.McCullers (23-51), B.Taylor (2), J.Odorizzi (5), R.Pressly (3-W)"
66,68,67,67,Jun 16,,TEX,"W,8-4",9.0,6,4,4,0,4,6,2,0,3.75,35,149,86,3.0,2.0,0,0,31,0,0,0,0,0,0,2,4,Vic Carapazza,"Z.Greinke (5-51-W), B.Raley (3-H), C.Javier (6-H), R.Stanek (4)"
67,69,68,68,Jun 17,,CHW,"W,10-2",9.0,4,2,2,0,1,8,0,0,3.72,32,113,84,0.0,0.0,0,0,31,1,0,0,0,0,0,0,3,Mark Wegner,"J.Urquidy (5-65-W), B.Bielak (6), R.Garza (3)"
68,70,69,69,Jun 18,,CHW,"W,2-1",9.0,7,1,1,0,3,13,0,0,3.68,36,127,85,0.0,0.0,0,1,33,2,0,0,0,0,0,0,3,Alan Porter,"L.Garcia (5-65), R.Stanek (1), R.Pressly (2-W)"
69,71,70,70,Jun 19,,CHW,"W,7-3",9.0,8,3,2,1,2,7,1,0,3.66,37,141,90,0.0,0.0,0,0,35,1,0,0,0,0,0,0,3,Alex Tosi,"F.Valdez (5-58-W), R.Stanek (0-H), R.Pressly (0)"
70,72,71,71,Jun 20,,CHW,"W,8-2",9.0,3,2,2,0,6,9,1,0,3.63,33,149,90,0.0,0.0,0,0,27,1,0,0,0,0,0,3,3,Ramon De Jesus,"L.McCullers (4-60-W), B.Taylor (4), R.Garza (2)"
71,73,72,72,Jun 21,@,BAL,"W,10-2",9.0,2,2,2,0,1,15,1,1,3.61,32,163,99,0.0,0.0,0,0,30,0,0,0,0,0,0,0,4,Angel Hernandez,"J.Odorizzi (5-75-W), C.Javier (4), B.Bielak (3), B.Raley (4)"
72,74,73,73,Jun 22,@,BAL,"W,3-1",9.0,6,1,1,0,1,8,0,0,3.57,32,115,77,1.0,0.0,0,0,30,1,0,0,0,1,0,2,3,Ted Barrett,"Z.Greinke (5-67-W), B.Raley (0-H), R.Pressly (2-Sv)"
73,75,74,74,Jun 23,@,BAL,"W,13-0",9.0,6,0,0,0,3,7,0,0,3.53,34,118,88,0.0,0.0,0,0,31,2,0,0,0,0,0,2,3,Adam Beck,"J.Urquidy (5-76-W), B.Bielak (1), R.Garza (2)"
74,76,75,75,Jun 24,@,DET,"W,12-3",9.0,11,3,3,0,2,8,0,0,3.52,38,142,92,0.0,0.0,0,1,36,4,0,0,0,0,0,0,4,Nestor Ceja,"L.Garcia (5-53-W), B.Taylor (3), R.Stanek (4), R.Garza (0)"
75,77,76,76,Jun 26(1),@,DET,"L,1-3",6.0,6,3,3,0,0,6,1,0,3.53,24,86,56,,,1,0,22,1,0,0,1,1,0,0,1,Sam Holbrook,F.Valdez (6-54-L)
76,78,77,77,Jun 26(2),@,DET,"W,3-2",7.0,5,2,2,0,2,10,0,0,3.52,28,109,69,1.0,0.0,0,0,26,1,0,0,0,0,0,0,3,Mike Muchlinski,"L.McCullers (5-55-W), R.Stanek (1-H), R.Pressly (3-Sv)"
77,79,78,78,Jun 27,@,DET,"L,1-2",9.1,4,2,1,1,6,8,0,0,3.48,39,166,99,3.0,1.0,1,0,31,0,0,0,2,0,0,0,6,Jim Wolf,"J.Odorizzi (5-65), C.Javier (5-H), B.Raley (4-BSv), R.Stanek (0), R.Pressly (0), B.Taylor (2-L)"
78,80,79,79,Jun 28,,BAL,"L,7-9",9.0,15,9,9,0,4,10,2,0,3.55,45,185,117,1.0,1.0,2,0,41,2,0,0,0,0,0,1,5,Kerwin Danley,"Z.Greinke (5-42), A.Scrubb (28), B.Taylor (0), B.Bielak (4-L), R.Garza (3)"
79,81,80,80,Jun 29,,BAL,"L,3-13",9.0,16,13,12,1,5,9,4,0,3.66,47,197,123,2.0,2.0,0,1,42,3,0,0,0,0,0,0,7,Junior Valentine,"J.Urquidy (5-48), A.Scrubb (0), B.Raley (1), R.Garza (0-L), R.Stanek (1), B.Taylor (0), R.Garcia (99)"
80,82,81,81,Jun 30,,BAL,"L,2-5",9.0,8,5,5,0,5,10,1,0,3.68,40,201,120,1.0,0.0,1,0,34,1,0,0,0,1,0,0,4,CB Bucknor,"L.Garcia (5-42-L), B.Bielak (1), C.Javier (2), R.Hartman (99)"
81,84,82,82,Jul 1,@,CLE,"W,7-2",9.0,6,2,2,0,6,8,0,0,3.66,37,145,83,0.0,0.0,0,0,31,2,0,0,0,0,0,2,3,Jerry Meals,"F.Valdez (4-62-W), P.Solomon (70), R.Pressly (3)"
82,85,83,83,Jul 2,@,CLE,"W,6-3",9.0,12,3,3,0,5,16,1,1,3.65,45,176,105,2.0,2.0,0,0,39,1,1,0,0,0,0,0,5,Jansen Visconti,"L.McCullers (5-52-W), B.Raley (2), R.Stanek (2-H), B.Taylor (2-H), R.Pressly (0-Sv)"
83,86,84,84,Jul 3,@,CLE,"W,3-2",9.0,4,2,1,1,2,8,0,0,3.62,32,128,82,1.0,0.0,0,1,29,4,0,0,1,0,1,1,4,Roberto Ortiz,"J.Odorizzi (5-58-W), R.Stanek (0-H), C.Javier (2-H), R.Pressly (0-Sv)"
84,87,85,85,Jul 4,@,CLE,"W,4-3",10.0,5,3,3,0,1,9,2,0,3.6,35,119,79,0.0,0.0,0,0,33,1,0,0,1,0,0,0,3,Vic Carapazza,"Z.Greinke (5-64), B.Taylor (1-W), B.Raley (1-Sv)"
85,88,86,86,Jul 6,,OAK,"W,9-6",9.0,11,6,5,1,2,10,0,0,3.62,38,134,83,0.0,0.0,2,0,36,4,0,0,0,0,0,1,4,Pat Hoberg,"F.Valdez (4-29), B.Abreu (40-W), R.Stanek (2-H), R.Pressly (2-Sv)"
86,89,87,87,Jul 7,,OAK,"W,4-3",9.0,5,3,3,0,4,10,2,0,3.61,36,163,97,0.0,0.0,1,0,32,1,0,0,0,0,2,0,5,Chris Conroy,"L.Garcia (6-64), C.Javier (3-BSv), B.Taylor (2-W), R.Stanek (0-H), R.Pressly (0-Sv)"
87,90,88,88,Jul 8,,OAK,"L,1-2",9.0,8,2,2,0,2,10,0,0,3.6,38,130,89,0.0,0.0,0,0,36,3,0,0,0,0,1,0,3,Ben May,"L.McCullers (5-61-L), A.Scrubb (8), J.Smith (32)"
88,91,89,89,Jul 9,,NYY,"L,0-4",9.0,12,4,4,0,1,6,0,0,3.6,39,167,102,2.0,0.0,1,0,38,4,0,0,0,0,1,2,3,Mark Ripperger,"J.Odorizzi (5-54-L), B.Abreu (2), B.Bielak (8)"
89,92,90,90,Jul 10,,NYY,"L,0-1",9.0,6,1,1,0,3,9,1,0,3.57,35,144,82,0.0,0.0,0,0,32,1,0,0,0,0,0,1,4,Cory Blaser,"Z.Greinke (5-54-L), C.Javier (2), R.Stanek (2), R.Pressly (2)"
