,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
98,101,99,99,Jul 25,,LAA,"W,6-4",9.0,6,4,4,0,2,1,2,0,3.84,35,119,80,0.0,0.0,1,0,33,0,0,0,0,0,0,0,4,Greg Gibson,"T.Hunter (4-55-W), D.O'Day (0-H), F.Francisco (5-H), N.Feliz (1-Sv)"
99,102,100,100,Jul 27,,OAK,"W,3-1",10.0,6,1,0,1,0,14,0,0,3.8,36,132,96,0.0,0.0,1,0,35,0,0,0,1,0,0,0,2,Kerwin Danley,"C.Lee (4-88), N.Feliz (1-W)"
100,103,101,101,Jul 28,,OAK,"L,1-3",9.0,9,3,2,1,2,9,1,0,3.78,37,140,90,1.0,0.0,3,1,34,1,0,0,1,0,0,0,4,CB Bucknor,"C.Lewis (6-69-L), D.Oliver (3), A.Ogando (3), M.Harrison (3)"
101,104,102,102,Jul 29,,OAK,"W,7-4",9.0,10,4,4,0,3,6,0,1,3.78,39,148,98,2.0,1.0,2,1,34,4,0,0,0,1,0,1,4,Doug Eddings,"C.Wilson (5-46-W), A.Ogando (0-H), D.O'Day (3), F.Francisco (3)"
102,105,103,103,Jul 30,@,LAA,"L,7-9",8.0,10,9,9,0,3,7,2,0,3.84,38,135,78,2.0,2.0,0,0,34,2,0,1,0,1,1,0,4,Mark Carlson,"T.Hunter (4-11-L), M.Harrison (1), A.Ogando (0), D.Oliver (1)"
103,106,104,104,Jul 31,@,LAA,"W,2-1",9.0,5,1,1,0,2,5,1,1,3.81,35,103,73,0.0,0.0,0,0,32,1,0,0,0,0,0,1,3,Jeff Kellogg,"R.Harden (49-64-W), F.Francisco (1-H), N.Feliz (3-Sv)"
104,108,105,105,Aug 1,@,LAA,"L,1-4",8.0,9,4,4,0,2,4,0,1,3.81,34,110,73,,,0,0,29,1,0,1,1,1,0,0,1,Larry Vanover,C.Lee (4-50-L)
105,109,106,106,Aug 3,@,SEA,"L,2-3",8.0,11,3,3,0,1,10,1,0,3.81,36,137,95,1.0,0.0,0,0,34,1,0,0,1,0,0,0,3,D.J. Reyburn,"C.Lewis (5-50-L), M.Harrison (3), D.O'Day (4)"
106,110,107,107,Aug 4,@,SEA,"W,11-6",9.0,11,6,5,1,5,11,1,0,3.82,42,181,108,2.0,0.0,5,1,35,3,0,0,1,1,0,0,4,Jim Wolf,"C.Wilson (5-30), S.Feldman (10-W), D.Oliver (4-H), F.Francisco (3)"
107,111,108,108,Aug 5,@,SEA,"W,6-0",9.0,8,0,0,0,2,7,0,0,3.79,37,136,93,2.0,0.0,0,0,34,2,0,0,1,0,0,0,4,Marvin Hudson,"T.Hunter (5-60-W), M.Harrison (1-H), D.O'Day (1), N.Feliz (4)"
108,112,109,109,Aug 6,@,OAK,"W,5-1",9.0,8,1,1,0,0,9,0,0,3.76,35,125,92,0.0,0.0,0,0,35,2,1,0,0,0,0,0,2,Angel Hernandez,"C.Lee (4-72-W), F.Francisco (1)"
109,113,110,110,Aug 7,@,OAK,"L,2-6",8.0,7,6,6,0,7,5,1,1,3.78,38,145,79,2.0,0.0,3,0,26,1,1,0,1,3,0,1,3,Dan Bellino,"R.Harden (6-38-L), S.Feldman (2), A.Ogando (7)"
110,114,111,111,Aug 8,@,OAK,"L,2-3",8.0,6,3,3,0,4,8,0,1,3.78,37,138,86,1.0,1.0,1,0,29,3,0,1,1,2,2,0,3,Rob Drake,"C.Lewis (4-66), D.Oliver (3-BL), D.O'Day (2)"
111,115,112,112,Aug 10,,NYY,"W,4-3",10.0,9,3,3,0,4,9,1,0,3.77,42,164,103,4.0,1.0,0,1,38,2,0,0,0,0,1,1,6,Mike Estabrook,"C.Wilson (5-52), D.O'Day (1), D.Oliver (1), A.Ogando (2-H), F.Francisco (3-BSv), N.Feliz (4-W)"
112,116,113,113,Aug 11,,NYY,"L,6-7",9.0,12,7,7,0,3,17,1,0,3.8,41,178,120,8.0,1.0,1,0,38,3,1,0,0,0,0,1,7,Paul Emmel,"C.Lee (4-52), D.O'Day (0-H), D.Oliver (0-H), F.Francisco (0-H), N.Feliz (0-BL), A.Ogando (0), M.Harrison (5)"
113,117,114,114,Aug 13,,BOS,"W,10-9",11.0,13,9,7,2,2,5,5,0,3.82,49,178,111,2.0,0.0,1,0,47,0,0,1,0,0,1,0,6,Brian Gorman,"T.Hunter (7-31), S.Feldman (5), D.Oliver (1), A.Ogando (1), N.Feliz (1), D.O'Day (1-W)"
114,118,115,115,Aug 14,,BOS,"L,1-3",9.0,10,3,3,0,3,9,0,0,3.81,40,158,93,4.0,1.0,1,0,36,1,0,1,0,1,1,1,4,Paul Nauert,"C.Lewis (5-65-L), A.Ogando (0), D.O'Day (0), M.Harrison (2)"
