,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
86,89,87,87,Jul 12,@,KCR,"L,5-8",39,35,5,9,4,0,0,5,4,0,10,0,0,0,1,2,0,0,0.233,0.293,0.381,0.675,7,9,L,D.Duffy(29)
87,90,88,88,Jul 13,@,KCR,"L,1-4",31,31,1,4,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0.232,0.292,0.379,0.671,3,10,R,B.Keller(77)
88,91,89,89,Jul 14,@,KCR,"W,12-8",48,45,12,19,7,0,1,12,1,0,11,2,0,0,0,1,2,0,0.234,0.294,0.383,0.677,9,9,L,B.Flynn(15)
89,92,90,90,Jul 15,@,CLE,"L,6-8",40,35,6,11,2,0,4,6,4,0,6,0,0,1,0,1,0,0,0.235,0.295,0.387,0.682,7,9,R,A.Plutko(34)
90,93,91,91,Jul 16,@,CLE,"L,0-8",28,27,0,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0.234,0.293,0.384,0.677,1,9,R,Z.Plesac(59)
91,94,92,92,Jul 17,@,CLE,"L,2-7",36,34,2,7,2,0,1,2,2,0,17,0,0,0,1,0,0,0,0.233,0.293,0.384,0.676,7,9,R,M.Clevinger(67)
92,95,93,93,Jul 18,@,CLE,"L,3-6",36,34,3,8,0,0,2,3,2,0,14,0,0,0,0,1,1,0,0.233,0.293,0.384,0.677,6,11,R,T.Bauer(60)
93,96,94,94,Jul 19,,TOR,"L,1-12",35,35,1,8,2,0,0,1,0,0,7,0,0,0,1,0,0,0,0.233,0.292,0.383,0.675,7,11,R,M.Stroman(70)
94,97,95,95,Jul 20,,TOR,"L,5-7",36,35,5,7,3,0,2,5,1,0,11,0,0,0,1,0,0,0,0.233,0.291,0.384,0.675,4,10,R,T.Thornton(39)
95,98,96,96,Jul 21,,TOR,"W,4-3",39,37,4,12,3,0,2,3,1,1,13,1,0,0,0,2,0,0,0.234,0.292,0.386,0.678,8,9,R,J.Waguespack(45)
96,99,97,97,Jul 23,,PHI,"L,2-3",56,49,2,7,3,0,0,1,4,1,16,3,0,0,1,3,0,0,0.233,0.291,0.383,0.674,9,10,R,A.Nola(69)
97,100,98,98,Jul 24,,PHI,"L,0-4",36,32,0,5,1,0,0,0,4,0,14,0,0,0,0,0,1,0,0.232,0.291,0.381,0.672,9,10,R,V.Velasquez(68)
98,101,99,99,Jul 25,@,SEA,"L,2-10",35,33,2,5,0,0,1,2,2,0,8,0,0,0,1,1,1,0,0.231,0.29,0.38,0.67,6,9,R,E.Swanson(58)
99,102,100,100,Jul 26,@,SEA,"L,2-3",33,33,2,8,0,1,2,2,0,0,9,0,0,0,0,1,0,0,0.231,0.29,0.381,0.671,4,9,L,Y.Kikuchi(56)
100,103,101,101,Jul 27,@,SEA,"L,1-8",34,33,1,7,1,0,0,1,1,0,10,0,0,0,1,2,0,0,0.231,0.289,0.38,0.669,6,9,L,M.Gonzales(69)
101,104,102,102,Jul 28,@,SEA,"L,2-3",37,36,2,7,2,0,1,2,1,0,9,0,0,0,1,1,0,1,0.231,0.288,0.379,0.668,5,9,R,M.Wisler(58)
102,105,103,103,Jul 29,@,LAA,"W,7-2",38,36,7,9,2,0,2,6,2,0,10,0,0,0,1,1,0,0,0.231,0.288,0.38,0.669,4,11,R,J.Barria(54)
103,106,104,104,Jul 30,@,LAA,"L,1-6",38,36,1,8,3,0,0,1,2,0,12,0,0,0,1,0,0,0,0.231,0.288,0.379,0.668,10,10,R,G.Canning(70)
104,107,105,105,Jul 31,@,LAA,"W,9-1",41,35,9,9,0,0,3,9,5,0,3,1,0,0,0,1,1,0,0.231,0.289,0.381,0.67,5,9,L,J.Suarez(36)
