,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
57,59,58,58,Jun 7,,SFG,"W,6-4",9.0,10,4,3,1,4,4,0,0,4.15,42,149,90,2.0,0.0,2,0,38,4,0,2,0,0,1,1,4,Mark Wegner,"S.O'Sullivan (4-44), E.Araujo (0), K.Giles (1-W), J.Papelbon (0-Sv)"
58,60,59,59,Jun 8,@,CIN,"L,4-6",8.0,11,6,6,0,2,9,2,0,4.19,36,144,98,0.0,0.0,2,1,34,2,0,0,0,0,0,0,2,Brian Gorman,"C.Hamels (4-41-L), J.De Fratus (1)"
59,61,60,60,Jun 9,@,CIN,"L,2-11",8.0,13,11,9,2,2,8,5,0,4.28,41,156,108,0.0,0.0,0,0,39,1,0,0,0,0,2,0,3,Adam Hamari,"A.Harang (4-33-L), D.McGowan (2), J.Gomez (3)"
60,62,61,61,Jun 10,@,CIN,"L,2-5",8.0,11,5,5,0,1,7,1,0,4.3,36,136,92,1.0,0.0,0,0,35,1,0,0,0,0,0,0,3,Mike DiMuro,"J.Williams (4-40-L), E.Araujo (2), J.De Fratus (1)"
61,63,62,62,Jun 12,@,PIT,"L,0-1",12.2,13,1,1,0,5,12,0,0,4.22,56,212,131,2.0,0.0,0,0,49,1,0,2,2,0,0,1,7,Chris Guccione,"K.Correia (99-62), E.Araujo (1), L.Garcia (6), K.Giles (4), J.De Fratus (1), J.Gomez (2), D.McGowan (2-L)"
62,64,63,63,Jun 13,@,PIT,"L,3-4",8.0,8,4,4,0,4,3,0,0,4.22,35,135,84,0.0,0.0,1,1,30,1,0,0,1,0,0,1,3,Jeff Nelson,"S.O'Sullivan (5-37-L), J.De Fratus (0), J.Gomez (0)"
63,65,64,64,Jun 14,@,PIT,"L,0-1",10.2,9,1,0,1,3,17,0,1,4.14,46,162,112,0.0,0.0,1,0,41,1,0,2,1,0,1,0,4,Cory Blaser,"C.Hamels (5-80), K.Giles (1), L.Garcia (1), J.Papelbon (6-L)"
64,66,65,65,Jun 15,@,BAL,"L,0-4",8.0,5,4,4,0,3,5,1,0,4.15,31,116,70,0.0,0.0,1,0,28,1,0,0,0,0,0,1,3,Eric Cooper,"A.Harang (5-46-L), E.Araujo (2), J.Gomez (1)"
65,67,66,66,Jun 16,@,BAL,"L,3-19",8.0,17,19,17,2,8,7,8,1,4.35,50,211,121,0.0,0.0,0,0,39,2,0,0,0,1,1,2,5,Lance Barksdale,"J.Williams (5-18-L), D.McGowan (3), J.De Fratus (2), E.Araujo (0), J.Francoeur (99)"
66,68,67,67,Jun 17,,BAL,"L,4-6",9.0,8,6,2,4,1,9,2,0,4.32,36,128,84,0.0,0.0,0,0,35,2,0,0,0,0,1,0,5,Quinn Wolcott,"K.Correia (4-40-L), J.Gomez (1), E.Araujo (0), L.Garcia (2), K.Giles (2)"
