,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
81,84,82,82,Jul 2,@,NYY,"L,1-7",40,35,1,9,0,0,1,1,5,0,7,0,0,0,0,1,1,0,0.252,0.316,0.387,0.702,12,9,R,M.Mussina(60)
82,85,83,83,Jul 3,,TOR,"W,7-2",40,37,7,13,3,0,0,7,3,1,7,0,0,0,1,1,2,0,0.254,0.317,0.387,0.704,9,9,L,C.Michalak(18)
83,86,84,84,Jul 4,,TOR,"L,1-8",35,33,1,7,3,0,0,1,2,0,5,0,0,0,1,2,0,0,0.253,0.316,0.386,0.702,7,9,R,S.Parris(72)
84,87,85,85,Jul 5,,TOR,"L,4-7",38,38,4,10,2,0,1,4,0,0,8,0,0,0,0,0,1,0,0.253,0.316,0.386,0.702,7,10,R,J.Hamilton(53)
85,88,86,86,Jul 6,,FLA,"W,5-4",50,43,5,13,3,0,1,4,7,3,9,0,0,0,0,1,1,0,0.254,0.317,0.387,0.704,14,11,R,A.Burnett(43)
86,89,87,87,Jul 7,,FLA,"W,4-3",33,32,4,10,1,0,1,4,1,0,7,0,0,0,0,1,0,1,0.255,0.317,0.388,0.705,5,10,R,B.Penny(35)
87,90,88,88,Jul 8,,FLA,"L,1-6",35,32,1,4,3,1,0,1,3,0,7,0,0,0,2,1,0,0,0.253,0.316,0.386,0.702,7,11,R,R.Dempster(75)
88,91,89,89,Jul 12,@,MON,"W,10-0",48,40,10,14,2,0,1,10,7,0,5,1,0,0,0,0,0,1,0.254,0.318,0.388,0.705,11,14,R,T.Mattes(30)
89,92,90,90,Jul 13,@,MON,"L,2-6",33,31,2,4,0,0,1,2,2,0,9,0,0,0,0,0,0,0,0.253,0.316,0.386,0.702,4,13,R,J.Vazquez(73)
90,93,91,91,Jul 14,@,MON,"L,2-10",40,38,2,11,1,0,0,2,2,0,9,0,0,0,0,0,0,0,0.254,0.317,0.385,0.702,11,14,R,T.Armas(65)
91,94,92,92,Jul 15,@,ATL,"W,9-1",44,39,9,13,3,0,2,9,5,0,8,0,0,0,0,0,2,0,0.255,0.318,0.387,0.705,8,14,L,O.Perez(22)
92,95,93,93,Jul 16,@,ATL,"W,6-5",42,38,6,11,1,0,3,5,4,0,9,0,0,0,1,1,0,0,0.255,0.318,0.389,0.708,9,15,R,J.Marquis(33)
93,96,94,94,Jul 17,@,ATL,"L,0-4",32,32,0,6,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0.254,0.317,0.387,0.704,5,11,R,G.Maddux(84)
94,97,95,95,Jul 18,,ANA,"L,1-2",34,30,1,4,2,0,0,1,3,0,7,0,1,0,0,0,0,0,0.253,0.316,0.386,0.702,6,13,R,I.Valdez(72)
95,98,96,96,Jul 19,,ANA,"L,1-2",38,36,1,9,2,0,0,1,1,0,11,1,0,0,1,0,1,1,0.253,0.316,0.385,0.7,10,12,L,J.Washburn(61)
96,99,97,97,Jul 20,,TEX,"L,1-4",39,36,1,11,2,0,0,1,3,0,8,0,0,0,0,1,0,0,0.254,0.316,0.384,0.701,11,10,L,D.Davis(59)
97,100,98,98,Jul 21,,TEX,"W,2-1",27,27,2,3,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0.253,0.315,0.384,0.699,1,9,L,D.Oliver(76)
98,101,99,99,Jul 22,,TEX,"W,7-4",37,34,7,11,5,1,1,7,3,0,6,0,0,0,0,1,0,0,0.253,0.315,0.386,0.702,6,9,R,R.Bell(47)
99,102,100,100,Jul 24,@,ANA,"L,6-9",38,37,6,11,2,0,2,6,0,0,6,1,0,0,1,0,0,0,0.254,0.315,0.388,0.703,5,11,L,J.Washburn(45)
100,103,101,101,Jul 25,@,ANA,"W,3-1",37,30,3,6,0,1,1,3,4,2,7,1,2,0,1,2,2,0,0.253,0.315,0.388,0.703,7,10,R,M.Wise(60)
101,104,102,102,Jul 26,@,ANA,"L,3-5",34,33,3,6,1,0,1,3,1,0,10,0,0,0,0,0,0,0,0.253,0.314,0.387,0.701,4,9,R,R.Ortiz(59)
102,105,103,103,Jul 27,@,TEX,"L,7-13",38,33,7,9,0,0,3,7,5,0,4,0,0,0,0,3,0,0,0.253,0.315,0.388,0.703,4,9,R,R.Bell(31)
103,106,104,104,Jul 28,@,TEX,"W,7-3",50,38,7,11,2,0,1,7,8,1,8,1,1,2,0,0,3,0,0.253,0.316,0.389,0.705,13,10,R,A.Myette(55)
104,107,105,105,Jul 29,@,TEX,"L,0-2",31,30,0,4,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0.252,0.315,0.387,0.702,4,10,R,R.Helling(83)
105,108,106,106,Jul 31,@,BAL,"W,5-4",36,34,5,9,3,0,0,5,1,0,5,0,0,1,0,0,1,1,0.252,0.315,0.386,0.701,4,9,R,J.Towers(30)
106,110,107,107,Aug 1,@,BAL,"L,5-6",40,37,5,10,2,0,0,5,2,0,3,1,0,0,1,0,1,1,0.253,0.315,0.386,0.7,8,10,R,J.Johnson(49)
107,111,108,108,Aug 2,@,BAL,"W,3-2",34,30,3,7,2,0,0,3,3,0,4,0,1,0,0,1,1,0,0.252,0.315,0.385,0.7,4,9,R,C.Maduro(54)
108,112,109,109,Aug 3,@,CHW,"L,0-4",28,27,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0.251,0.313,0.383,0.695,1,9,L,M.Buehrle(88)
109,113,110,110,Aug 4,@,CHW,"L,6-8",42,37,6,15,3,0,0,6,2,0,5,2,0,1,0,4,2,0,0.252,0.314,0.384,0.698,9,9,R,S.Lowe(23)
110,114,111,111,Aug 5,@,CHW,"W,6-4",38,34,6,14,1,0,1,5,3,0,5,0,1,0,1,4,2,3,0.254,0.316,0.385,0.701,5,12,R,J.Garland(44)
111,115,112,112,Aug 6,@,CHW,"L,2-5",37,29,2,2,1,0,0,2,7,0,5,1,0,0,2,2,1,0,0.252,0.315,0.383,0.698,8,9,R,D.Wright(68)
112,116,113,113,Aug 7,,NYY,"W,3-2",35,32,3,9,0,0,0,3,2,1,6,0,1,0,2,1,0,0,0.253,0.315,0.382,0.697,8,9,R,M.Mussina(49)
113,117,114,114,Aug 8,,NYY,"L,1-16",36,35,1,8,1,0,0,0,1,0,6,0,0,0,2,2,0,0,0.252,0.315,0.381,0.696,8,10,L,A.Pettitte(61)
114,118,115,115,Aug 9,,NYY,"L,3-4",37,32,3,7,3,0,0,3,4,0,9,0,1,0,0,0,0,1,0.252,0.315,0.38,0.695,7,10,R,R.Clemens(61)
115,119,116,116,Aug 10,,MIN,"W,4-2",34,30,4,9,1,0,1,4,2,1,1,1,0,1,0,1,0,0,0.252,0.315,0.381,0.696,6,9,R,J.Mays(43)
116,120,117,117,Aug 11,,MIN,"W,4-3",34,29,4,5,0,0,2,4,5,0,6,0,0,0,1,1,3,0,0.252,0.315,0.381,0.695,6,10,L,B.Thomas(40)
117,121,118,118,Aug 12,,MIN,"W,4-3",45,37,4,11,2,0,2,4,5,0,6,0,3,0,0,1,1,1,0.252,0.315,0.382,0.697,8,10,R,R.Reed(45)
118,122,119,119,Aug 13,,MIN,"W,5-1",39,33,5,13,1,1,1,5,6,0,2,0,0,0,0,2,2,2,0.253,0.317,0.383,0.7,10,9,R,K.Lohse(31)
119,123,120,120,Aug 14,@,NYY,"L,3-5",34,32,3,7,1,0,0,3,2,0,5,0,0,0,0,2,1,0,0.253,0.317,0.382,0.699,4,9,L,A.Pettitte(57)
120,124,121,121,Aug 15,@,NYY,"L,3-10",34,30,3,5,1,0,0,3,4,0,8,0,0,0,0,1,0,1,0.253,0.316,0.381,0.697,4,10,R,R.Clemens(66)
121,125,122,122,Aug 16,@,NYY,"L,5-12",37,34,5,11,2,0,0,3,3,0,7,0,0,0,0,2,1,0,0.253,0.317,0.381,0.698,5,9,L,S.Hitchcock(42)
122,126,123,123,Aug 17,@,MIN,"W,9-4",44,36,9,11,4,0,0,9,5,0,8,3,0,0,0,0,2,1,0.254,0.318,0.381,0.699,8,9,R,R.Reed(17)
123,127,124,124,Aug 18,@,MIN,"L,4-6",38,33,4,6,1,0,0,4,5,0,8,0,0,0,0,0,3,0,0.253,0.318,0.38,0.698,7,11,R,K.Lohse(66)
124,128,125,125,Aug 19,@,MIN,"W,5-1",37,34,5,9,2,0,1,5,2,0,9,0,1,0,0,0,1,1,0.253,0.317,0.38,0.698,5,9,L,E.Milton(50)
125,129,126,126,Aug 21,,BAL,"W,8-4",41,37,8,13,5,0,2,7,4,0,6,0,0,0,1,1,2,0,0.254,0.318,0.383,0.701,9,9,R,J.Mercedes(35)
126,130,127,127,Aug 22,,BAL,"W,11-10",46,45,11,20,5,1,1,11,1,0,3,0,0,0,1,1,0,0,0.256,0.32,0.386,0.705,9,10,R,S.Ponson(38)
127,131,128,128,Aug 23,,BAL,"L,4-7",35,33,4,7,2,1,0,4,2,0,3,0,0,0,1,2,0,0,0.256,0.319,0.385,0.704,4,9,R,J.Towers(51)
128,132,129,129,Aug 24,,CHW,"L,4-5",36,34,4,9,2,0,1,4,1,0,3,0,1,0,0,0,1,1,0.256,0.319,0.385,0.704,5,10,L,M.Buehrle(44)
129,133,130,130,Aug 25,,CHW,"W,8-4",42,33,8,13,3,1,0,8,6,0,6,0,1,2,0,0,2,0,0.257,0.32,0.387,0.707,10,9,R,D.Wright(30)
130,134,131,131,Aug 26,,CHW,"L,2-3",38,31,2,6,2,0,0,2,5,0,7,1,1,0,0,1,1,0,0.256,0.32,0.386,0.706,9,12,R,J.Garland(52)
131,135,132,132,Aug 28,,SEA,"W,6-0",37,34,6,11,3,0,1,6,3,0,4,0,0,0,1,1,0,1,0.257,0.321,0.387,0.707,7,9,R,J.Pineiro(33)
132,136,133,133,Aug 29,,SEA,"L,2-5",32,31,2,5,1,1,0,2,0,0,7,1,0,0,0,1,0,0,0.256,0.32,0.386,0.705,3,9,L,J.Moyer(72)
133,137,134,134,Aug 30,,SEA,"L,0-4",38,35,0,9,2,0,0,0,2,0,9,1,0,0,0,1,2,0,0.256,0.32,0.385,0.705,11,10,R,F.Garcia(64)
134,138,135,135,Aug 31,,OAK,"L,5-9",39,37,5,9,2,0,0,5,1,0,5,1,0,0,1,0,1,0,0.256,0.319,0.384,0.704,7,9,R,C.Lidle(49)
135,140,136,136,Sep 1,,OAK,"W,8-6",40,35,8,12,2,0,3,8,4,0,5,0,1,0,0,0,4,0,0.257,0.32,0.387,0.707,8,10,R,E.Hiljus(45)
136,141,137,137,Sep 2,,OAK,"L,1-3",30,30,1,4,1,0,0,1,0,0,8,0,0,0,0,1,0,0,0.256,0.319,0.385,0.704,2,11,L,M.Mulder(83)
137,142,138,138,Sep 3,@,SEA,"L,2-3",40,39,2,9,2,0,1,2,1,0,7,0,0,0,0,1,1,1,0.256,0.318,0.385,0.703,5,9,L,J.Moyer(62)
138,143,139,139,Sep 4,@,SEA,"W,8-3",41,40,8,11,2,0,1,8,1,0,6,0,0,0,0,1,1,0,0.256,0.318,0.385,0.703,3,12,R,F.Garcia(78)
139,144,140,140,Sep 5,@,SEA,"L,6-12",39,38,6,12,3,1,0,6,1,0,7,0,0,0,0,0,1,0,0.256,0.318,0.385,0.704,6,11,R,A.Sele(19)
140,145,141,141,Sep 7,@,OAK,"L,3-9",36,33,3,8,3,0,1,3,3,0,7,0,0,0,0,0,0,1,0.256,0.318,0.386,0.704,6,10,R,E.Hiljus(47)
