,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
97,100,98,98,Jul 24,,PHI,"W,11-3",46,38,11,16,4,1,0,11,6,0,5,1,1,0,0,0,1,0,0.278,0.34,0.416,0.756,11,15,L,J.Lannan(31)
98,101,99,99,Jul 25,,PHI,"W,3-1",31,27,3,5,0,1,0,3,2,0,4,0,2,0,1,0,0,0,0.278,0.339,0.415,0.754,4,12,R,K.Kendrick(49)
99,102,100,100,Jul 26,@,ATL,"L,1-4",32,30,1,4,2,0,1,1,1,0,7,0,1,0,0,0,0,0,0.276,0.338,0.414,0.752,4,12,L,M.Minor(70)
100,103,101,101,Jul 27,@,ATL,"L,0-2",30,29,0,2,2,0,0,0,1,0,8,0,0,0,0,0,0,0,0.275,0.336,0.412,0.747,3,13,R,J.Teheran(78)
101,104,102,102,Jul 28,@,ATL,"L,2-5",33,32,2,8,2,0,0,2,1,0,7,0,0,0,0,3,0,0,0.274,0.335,0.411,0.746,4,14,R,K.Medlen(51)
102,105,103,103,Jul 29,@,PIT,"L,2-9",36,33,2,7,0,1,0,2,2,0,10,1,0,0,0,1,0,0,0.274,0.335,0.409,0.744,7,16,L,F.Liriano(71)
103,106,104,104,Jul 30 (1),@,PIT,"L,1-2",43,38,1,6,1,0,0,1,5,0,10,0,0,0,0,1,0,0,0.273,0.334,0.407,0.741,9,17,R,A.Burnett(73)
104,107,105,105,Jul 30 (2),@,PIT,"L,0-6",34,32,0,3,0,0,0,0,2,0,6,0,0,0,1,0,0,0,0.271,0.332,0.404,0.737,7,12,R,B.Cumpton(75)
105,108,106,106,Jul 31,@,PIT,"L,4-5",42,41,4,13,1,0,0,4,1,1,11,0,0,0,1,0,3,0,0.271,0.332,0.403,0.736,11,11,L,J.Locke(31)
106,110,107,107,Aug 1,@,PIT,"W,13-0",50,42,13,17,5,0,0,11,4,0,6,2,1,1,1,1,0,0,0.273,0.334,0.405,0.739,10,17,R,C.Morton(36)
107,111,108,108,Aug 2,@,CIN,"W,13-3",49,41,13,14,5,0,3,13,8,0,13,0,0,0,0,0,0,0,0.274,0.335,0.408,0.743,9,16,R,B.Arroyo(21)
