,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
58,59,59,Jun 13,@,DET,"W,9-5",9.0,12,5,5,0,3,9,1,0,4.15,41,163,100,3.0,2.0,0,0,37,1,0,0,0,1,0,1,5,Doug Eddings,"L.Lynn (99-35), K.Crick (1), B.Sousa (1-W), T.Banks (0-H), K.Graveman (0)"
59,60,60,Jun 14,@,DET,"W,5-1",9.0,9,1,0,1,1,14,0,0,4.08,37,163,113,0.0,0.0,0,0,36,1,0,0,0,0,0,0,4,Bill Miller,"D.Cease (4-58-W), J.Lambert (2), J.Kelly (19), R.López (1)"
60,61,61,Jun 15,@,DET,"W,13-0",9.0,4,0,0,0,0,6,0,0,4.02,32,109,80,2.0,0.0,0,0,32,0,0,0,0,0,1,0,3,Jeremy Riggs,"V.Velasquez (21-59), D.Martin (4-W), J.Ruiz (2)"
61,62,62,Jun 17,@,HOU,"L,3-13",8.0,12,13,13,0,4,7,5,1,4.17,40,144,90,3.0,3.0,0,0,35,1,0,0,0,0,0,1,3,Phil Cuzzi,"L.Giolito (5-21-L), M.Foster (4), T.Banks (3)"
62,63,63,Jun 18,@,HOU,"W,7-0",9.0,3,0,0,0,2,8,0,0,4.1,30,122,77,0.0,0.0,0,0,28,0,0,0,0,0,0,1,2,Malachi Moore,"J.Cueto (5-76-W), R.López (3)"
63,64,64,Jun 19,@,HOU,"L,3-4",8.0,8,4,4,0,3,5,2,0,4.11,34,120,73,0.0,0.0,0,1,31,1,0,0,0,0,0,0,3,Cory Blaser,"M.Kopech (6-40-L), J.Lambert (4), V.Velasquez (3)"
64,65,65,Jun 20,,TOR,"W,8-7",9.0,8,7,5,2,2,10,2,0,4.12,38,157,100,1.0,1.0,1,0,36,3,0,0,0,0,1,0,4,Ramon De Jesus,"L.Lynn (6-46-W), R.López (1), K.Graveman (6-H), J.Kelly (5-Sv)"
65,66,66,Jun 21,,TOR,"W,7-6",12.0,8,6,4,2,7,17,1,1,4.1,51,224,133,3.0,1.0,2,1,41,1,0,0,2,0,0,0,6,Doug Eddings,"D.Cease (6-79), J.Lambert (1-H), D.Martin (5-BSv), J.Ruiz (5), K.Graveman (0), V.Velasquez (1-W)"
66,67,67,Jun 22,,TOR,"L,5-9",9.0,13,9,9,0,1,5,3,0,4.17,40,144,96,0.0,0.0,0,0,39,3,0,0,0,0,0,1,3,Edwin Moscoso,"L.Giolito (4-19-L), M.Foster (4), T.Banks (4)"
67,68,68,Jun 23,,BAL,"L,0-4",9.0,10,4,4,0,2,11,1,0,4.17,38,164,102,2.0,1.0,0,0,36,5,0,0,0,0,0,0,4,John Tumpane,"J.Cueto (4-48-L), R.López (2), J.Ruiz (1), J.Lambert (1)"
68,69,69,Jun 24,,BAL,"L,1-4",9.0,5,4,4,0,4,6,0,1,4.17,36,144,83,1.0,0.0,5,0,31,3,0,0,0,0,0,1,3,Ryan Blakney,"M.Kopech (4-52-L), V.Velasquez (2), M.Foster (1)"
69,70,70,Jun 25,,BAL,"L,2-6",9.0,9,6,5,1,2,12,1,2,4.18,40,150,99,3.0,3.0,0,1,36,2,0,0,0,0,1,0,3,Marvin Hudson,"L.Lynn (4-47-L), J.Ruiz (1), T.Banks (2)"
70,71,71,Jun 26,,BAL,"W,4-3",9.0,7,3,1,2,2,16,1,0,4.13,38,136,90,0.0,0.0,0,0,35,1,0,0,0,1,2,0,3,Junior Valentine,"D.Cease (4-77-W), J.Kelly (5-H), K.Graveman (4-Sv)"
71,72,72,Jun 27,@,LAA,"L,3-4",8.0,9,4,4,0,4,7,0,0,4.14,36,135,81,0.0,0.0,2,0,31,1,1,1,1,0,0,1,3,Scott Barry,"L.Giolito (4-57), R.López (3-BL), J.Lambert (3)"
72,73,73,Jun 28,@,LAA,"W,11-4",9.0,9,4,4,0,1,9,3,0,4.14,38,148,100,0.0,0.0,0,0,37,2,0,0,0,0,1,0,4,Ben May,"J.Cueto (4-50-W), J.Kelly (1), M.Foster (3), J.Ruiz (2)"
73,74,74,Jun 29,@,LAA,"L,1-4",8.0,5,4,3,1,2,10,1,0,4.13,31,133,83,0.0,0.0,1,0,29,2,0,0,0,0,0,0,4,Charlie Ramos,"M.Kopech (4-48-L), R.López (1), J.Ruiz (0), K.Graveman (2)"
74,75,75,Jul 1,@,SFG,"W,1-0",9.0,3,0,0,0,5,7,0,0,4.07,34,150,84,0.0,0.0,0,0,29,1,0,0,0,0,0,1,4,Jordan Baker,"L.Lynn (5-69), J.Kelly (2), T.Banks (5-W), K.Graveman (1-Sv)"
75,76,76,Jul 2,@,SFG,"W,5-3",9.0,8,3,3,0,5,8,1,1,4.06,41,187,114,0.0,0.0,1,0,35,2,0,0,0,0,0,0,4,Chris Guccione,"D.Cease (5-56-W), T.Banks (0), J.Kelly (0), K.Graveman (0-Sv)"
