,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
48,49,49,May 27,@,CLE,"L,7-12",8.0,14,12,12,0,5,4,2,1,4.77,44,157,96,0.0,0.0,0,0,38,3,0,0,0,0,0,0,4,Tim Welke,"A.Sonnanstine (4-10-L), J.Nelson (1), J.Isringhausen (1), D.Thayer (1)"
49,50,50,May 28,@,CLE,"L,1-2",8.0,7,2,2,0,2,11,0,0,4.73,32,119,82,1.0,0.0,0,0,29,3,0,0,1,0,0,1,3,Jim Reynolds,"J.Niemann (4-48-L), L.Cormier (2), J.Howell (3)"
50,51,51,May 29,,MIN,"W,5-3",9.0,8,3,2,1,2,9,1,0,4.67,38,140,94,2.0,1.0,0,0,35,3,1,0,1,0,1,0,4,Dale Scott,"J.Shields (4-59-W), J.Howell (0-H), D.Wheeler (4-H), R.Choate (2-Sv)"
51,52,52,May 30,,MIN,"W,5-2",9.0,6,2,2,0,3,15,0,0,4.62,37,154,107,3.0,1.0,0,0,34,2,0,0,0,0,1,0,3,Jerry Meals,"D.Price (4-64-W), G.Balfour (4-H), R.Choate (0-Sv)"
52,53,53,May 31,,MIN,"L,2-3",9.0,8,3,3,0,2,10,1,0,4.59,38,146,101,2.0,0.0,0,0,36,0,0,0,0,0,1,0,4,James Hoye,"M.Garza (4-56-L), J.Nelson (3), J.Isringhausen (3), J.Howell (1)"
53,54,54,Jun 2,,KCR,"W,6-2",9.0,6,2,2,0,0,8,2,0,4.54,33,123,87,0.0,0.0,0,0,33,0,0,0,0,0,0,1,3,Charlie Reliford,"A.Sonnanstine (5-57-W), G.Balfour (2-H), J.Howell (1)"
54,55,55,Jun 3,,KCR,"W,9-0",9.0,2,0,0,0,1,9,0,0,4.46,30,100,69,,,0,0,29,0,0,0,0,0,0,0,1,Larry Vanover,J.Niemann (5-91-W)
55,56,56,Jun 4,,KCR,"W,3-2",9.0,6,2,2,0,0,9,0,0,4.41,32,114,83,0.0,0.0,0,0,32,2,0,0,0,0,0,2,2,Dan Iassogna,"J.Shields (5-70-W), J.Howell (1-Sv)"
56,57,57,Jun 6,@,NYY,"W,9-7",9.0,7,7,5,2,7,5,2,0,4.42,42,187,100,5.0,1.0,2,0,34,3,0,0,1,0,1,0,6,Adrian Johnson,"D.Price (6-55), J.Nelson (5-H), G.Balfour (3-H), J.Howell (1-BW), D.Wheeler (7), R.Choate (6-Sv)"
57,58,58,Jun 7,@,NYY,"L,3-4",8.0,6,4,3,1,5,4,1,0,4.41,36,149,82,3.0,3.0,0,0,31,1,0,0,0,0,1,0,4,Scott Barry,"M.Garza (6-55), J.Nelson (0-H), G.Balfour (0-L), J.Howell (0-BSv)"
58,59,59,Jun 8,@,NYY,"L,3-5",8.0,6,5,5,0,3,2,4,0,4.42,31,104,62,1.0,0.0,0,0,28,0,0,0,0,0,0,2,3,Tim McClelland,"A.Sonnanstine (5-44-L), R.Choate (1), J.Isringhausen (7)"
59,60,60,Jun 9,,LAA,"L,3-4",9.0,12,4,2,2,0,5,0,0,4.38,38,132,94,1.0,0.0,0,1,37,3,1,0,0,1,1,0,4,Mark Wegner,"J.Shields (4-44-L), G.Balfour (1), R.Choate (0), J.Howell (1)"
60,61,61,Jun 10,,LAA,"W,9-5",9.0,10,5,4,1,4,8,0,1,4.38,41,184,114,1.0,1.0,1,0,35,3,2,0,0,1,1,0,5,Rob Drake,"J.Niemann (6-29), L.Cormier (12-W), J.Isringhausen (1), J.Nelson (2), D.Wheeler (3)"
61,62,62,Jun 11,,LAA,"W,11-1",9.0,4,1,1,0,8,12,0,0,4.32,36,177,106,2.0,1.0,0,1,28,0,0,0,0,0,0,1,4,Jeff Kellogg,"D.Price (4-55), G.Balfour (1-W), R.Choate (1), J.Nelson (0)"
62,63,63,Jun 12,,WSN,"W,4-3",9.0,8,3,3,0,5,5,0,0,4.3,38,170,98,2.0,0.0,0,1,33,2,0,0,0,0,0,1,4,Joe West,"M.Garza (4-44), J.Nelson (0), D.Wheeler (1), J.Howell (2-W)"
63,64,64,Jun 13,,WSN,"W,8-3",9.0,7,3,3,0,1,7,1,0,4.28,35,112,81,3.0,0.0,0,0,34,1,0,0,0,0,1,1,4,Paul Nauert,"A.Sonnanstine (4-58-W), R.Choate (1), J.Isringhausen (2), L.Cormier (2)"
64,65,65,Jun 14,,WSN,"W,5-4",9.0,9,4,4,0,2,8,0,1,4.27,38,142,95,1.0,0.0,0,0,35,4,0,1,0,0,0,0,4,Paul Schrieber,"J.Shields (4-42), R.Choate (0), D.Wheeler (1-W), J.Howell (1-Sv)"
65,66,66,Jun 16,@,COL,"W,12-4",9.0,8,4,4,0,5,6,0,0,4.27,38,161,107,1.0,0.0,1,0,30,3,0,0,1,2,0,2,4,John Hirschbeck,"J.Niemann (5-45-W), J.Nelson (3), G.Balfour (4), W.Abreu (99)"
66,67,67,Jun 17,@,COL,"L,3-5",8.0,11,5,5,0,0,6,2,0,4.29,34,108,78,0.0,0.0,1,1,33,1,0,0,0,1,0,0,2,Wally Bell,"D.Price (5-42-L), D.Wheeler (2)"
67,68,68,Jun 18,@,COL,"L,3-4",8.0,7,4,4,0,2,9,3,0,4.29,31,124,80,0.0,0.0,1,1,29,1,0,0,0,0,0,1,4,Marty Foster,"M.Garza (5-44-L), J.Nelson (1), G.Balfour (1), R.Choate (3)"
68,69,69,Jun 19,@,NYM,"L,3-5",8.0,10,5,5,0,2,8,1,0,4.31,34,128,88,2.0,1.0,3,0,32,1,0,0,0,0,0,1,4,Phil Cuzzi,"A.Sonnanstine (5-45-L), L.Cormier (5), D.Wheeler (1), J.Howell (4)"
69,70,70,Jun 20,@,NYM,"W,3-1",9.0,4,1,1,0,0,6,0,0,4.26,31,119,78,0.0,0.0,0,0,31,3,0,0,0,0,0,0,3,Tom Hallion,"J.Shields (5-71-W), D.Wheeler (0-H), J.Howell (0-Sv)"
70,71,71,Jun 21,@,NYM,"W,10-6",9.0,10,6,6,0,5,5,1,0,4.29,40,171,97,4.0,3.0,0,1,35,3,0,0,0,0,0,0,6,Jerry Crawford,"J.Niemann (4-44), L.Cormier (1), J.Nelson (2-BW), R.Choate (2-H), G.Balfour (2-H), J.Howell (0)"
71,72,72,Jun 23,,PHI,"L,1-10",9.0,10,10,5,5,3,7,2,0,4.3,41,160,106,1.0,0.0,0,0,38,2,0,0,0,0,2,1,3,Brian O'Nora,"D.Price (5-19-L), W.Abreu (6), L.Cormier (1)"
72,73,73,Jun 24,,PHI,"W,7-1",9.0,4,1,1,0,4,7,1,1,4.25,34,132,78,0.0,0.0,0,0,29,0,0,0,0,0,0,2,2,Fieldin Culbreth,"M.Garza (5-76-W), R.Choate (2)"
73,74,74,Jun 25,,PHI,"W,10-4",9.0,8,4,4,0,1,10,0,1,4.25,35,141,89,1.0,0.0,0,0,33,2,0,0,0,0,0,1,4,Gary Cederstrom,"A.Sonnanstine (5-46-W), G.Balfour (3-H), R.Choate (0), D.Wheeler (4)"
74,75,75,Jun 26,,FLA,"W,7-3",9.0,11,3,3,0,3,6,1,0,4.23,41,124,82,4.0,0.0,0,0,38,4,0,0,0,0,0,0,5,Dale Scott,"J.Shields (5-47), R.Choate (0), G.Balfour (0), D.Wheeler (0), J.Howell (4-W)"
75,76,76,Jun 27,,FLA,"W,3-2",9.0,6,2,2,0,2,8,1,0,4.2,36,153,102,0.0,0.0,2,0,34,1,0,0,0,0,1,0,5,Jerry Meals,"S.Kazmir (37-55), C.Bradford (99), G.Balfour (0), D.Wheeler (0), J.Howell (0-W)"
76,77,77,Jun 28,,FLA,"W,5-2",9.0,4,2,2,0,6,6,0,1,4.17,36,144,85,3.0,1.0,1,1,29,0,0,0,0,0,0,1,4,Mike DiMuro,"D.Price (4-64-W), J.Nelson (6-H), C.Bradford (0), J.Howell (0-Sv)"
77,78,78,Jun 29,@,TOR,"W,4-1",9.0,5,1,1,0,2,2,0,0,4.13,33,128,85,2.0,0.0,1,0,31,1,0,0,0,0,0,1,3,Bill Miller,"J.Niemann (7-65-W), D.Wheeler (1-H), R.Choate (2-Sv)"
78,79,79,Jun 30,@,TOR,"W,4-1",9.0,8,1,1,0,4,4,0,0,4.09,37,137,83,3.0,0.0,0,0,33,1,0,0,0,0,0,1,4,Mike Estabrook,"M.Garza (5-59-W), C.Bradford (1-H), R.Choate (0-H), J.Howell (1-Sv)"
79,80,80,Jul 1,@,TOR,"L,0-5",8.0,8,5,4,1,1,9,3,0,4.09,34,115,73,1.0,0.0,0,0,33,2,0,0,0,0,1,0,3,Adrian Johnson,"J.Shields (4-53-L), R.Choate (0), G.Balfour (3)"
80,81,81,Jul 3,@,TEX,"L,1-3",8.0,5,3,1,2,3,10,1,0,4.06,33,154,94,2.0,0.0,1,0,30,2,0,1,0,0,1,0,5,Doug Eddings,"S.Kazmir (5-54-L), J.Nelson (4), G.Balfour (1), R.Choate (1), D.Wheeler (3)"
81,82,82,Jul 4,@,TEX,"L,4-12",8.0,14,12,12,0,5,5,2,1,4.16,44,159,94,3.0,1.0,1,0,37,4,1,0,0,1,0,0,4,Dana DeMuth,"D.Price (5-22-L), L.Cormier (10), C.Bradford (3), J.Niemann (4)"
82,83,83,Jul 5,@,TEX,"L,2-5",8.0,8,5,5,0,3,9,0,1,4.18,38,138,86,2.0,0.0,0,0,31,2,0,0,0,3,0,0,4,Hunter Wendelstedt,"M.Garza (4-38-L), G.Balfour (1), R.Choate (1), D.Wheeler (1)"
