,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
80,81,81,Jul 4,,SDP,"L,1-11",9.0,15,11,11,0,6,9,3,0,4.32,45,180,116,0.0,0.0,1,0,39,3,0,2,0,0,0,3,4,Alan Porter,"V.Velasquez (4-35-L), E.De Los Santos (3), H.Neris (3), A.Knapp (99)"
81,82,82,Jul 5,@,CHC,"W,13-3",9.0,8,3,3,0,2,7,2,0,4.3,36,147,93,0.0,0.0,0,0,33,1,0,0,1,0,1,1,5,Nic Lentz,"M.Moore (9-46), C.Brogdon (4-W), A.Bradley (1-H), J.Alvarado (2), B.Kintzler (28)"
82,83,83,Jul 6,@,CHC,"W,15-10",9.0,14,10,10,0,1,12,3,1,4.37,43,156,110,1.0,0.0,0,0,39,3,0,0,0,2,0,0,4,Joe West,"A.Nola (5-51-W), B.Falter (2), H.Neris (1), E.De Los Santos (1)"
83,84,84,Jul 7,@,CHC,"L,3-8",8.0,10,8,5,3,1,7,0,0,4.39,36,121,79,2.0,2.0,0,0,35,1,1,0,0,0,1,0,3,Edwin Moscoso,"Z.Wheeler (4-36-L), C.Brogdon (1), B.Kintzler (1)"
84,85,85,Jul 8,@,CHC,"W,8-0",9.0,5,0,0,0,3,9,0,0,4.33,33,144,94,0.0,0.0,1,0,30,0,0,0,0,0,0,2,4,Bruce Dreckman,"Z.Eflin (4-66-W), A.Bradley (2), H.Neris (1), R.Suarez (4)"
85,86,86,Jul 9,@,BOS,"L,5-11",8.0,14,11,11,0,7,8,3,0,4.42,45,185,118,3.0,2.0,0,0,38,4,0,0,0,0,0,0,6,Bill Welke,"V.Velasquez (4-11-L), E.De Los Santos (2), B.Kintzler (1), C.Brogdon (1), J.Alvarado (3), R.Torreyes (99)"
86,87,87,Jul 10,@,BOS,"W,11-2",9.0,4,2,2,0,4,7,1,2,4.39,36,129,77,1.0,0.0,0,0,30,1,0,0,0,0,0,1,5,Jerry Meals,"M.Moore (4-47), H.Neris (1), B.Falter (3-W), J.Hammer (99), C.Brogdon (0)"
87,88,88,Jul 11,@,BOS,"W,5-4",9.0,11,4,4,0,4,7,1,0,4.39,41,155,97,3.0,1.0,0,0,37,3,0,0,0,0,1,1,6,Jansen Visconti,"B.Kintzler (1-47), C.Sanchez (34-W), H.Neris (0), J.Alvarado (1-H), A.Bradley (2-H), R.Suarez (2-Sv)"
88,89,89,Jul 16(1),,MIA,"W,5-2",7.0,8,2,2,0,0,12,0,0,4.37,28,117,84,1.0,0.0,0,0,28,3,0,0,0,0,0,1,3,CB Bucknor,"M.Moore (5-52), A.Bradley (4-W), R.Suarez (4-Sv)"
89,90,90,Jul 16(2),,MIA,"L,0-7",7.0,8,7,6,1,2,9,2,2,4.4,34,127,84,2.0,2.0,0,0,30,3,0,0,0,0,1,0,4,Chad Fairchild,"Z.Eflin (7-30-L), E.De Los Santos (6), J.Hammer (5), M.Llovera (99)"
90,91,91,Jul 17 susp,,MIA,"W,4-2",10.0,5,2,2,0,3,10,1,1,4.37,37,154,102,0.0,0.0,1,1,33,1,0,0,0,0,0,1,5,Kerwin Danley,"V.Velasquez (7-67), H.Neris (5-H), A.Bradley (0-H), R.Suarez (0-BSv), J.Alvarado (5-W)"
91,92,92,Jul 18,,MIA,"W,7-4",9.0,10,4,4,0,3,10,1,0,4.36,39,146,97,2.0,0.0,1,1,35,2,0,0,0,1,0,0,4,Phil Cuzzi,"Z.Wheeler (10-47-W), C.Brogdon (7-H), B.Falter (7-H), H.Neris (0-Sv)"
92,93,93,Jul 20,@,NYY,"L,4-6",8.0,10,6,6,0,4,6,4,0,4.39,37,156,95,1.0,0.0,1,0,33,2,1,0,0,0,0,1,4,Mark Carlson,"A.Nola (13-42-L), J.Alvarado (2), B.Kintzler (8), E.De Los Santos (3)"
93,94,94,Jul 21,@,NYY,"L,5-6",9.1,9,6,5,1,4,10,2,1,4.39,42,165,103,2.0,0.0,3,0,36,1,0,0,1,0,1,1,6,James Hoye,"S.Howard (22-58), C.Sanchez (9), C.Brogdon (2), H.Neris (2), A.Bradley (3), R.Suarez (3-L)"
94,95,95,Jul 22,,ATL,"L,2-7",9.0,7,7,7,0,7,6,2,0,4.42,41,150,89,0.0,0.0,1,0,34,1,0,1,0,0,0,0,3,Ted Barrett,"M.Moore (5-37-L), B.Kintzler (1), M.Llovera (5)"
