,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
74,75,75,Jul 1,@,ATL,"L,1-11",33,28,1,2,0,0,0,1,4,0,7,0,0,1,1,1,2,0,0.256,0.335,0.446,0.781,5,15,R,J.Jurrjens(75)
75,76,76,Jul 2,@,ATL,"L,2-5",36,34,2,8,3,0,0,2,1,0,7,1,0,0,0,0,1,0,0.256,0.334,0.444,0.778,7,13,R,J.Vazquez(51)
76,77,77,Jul 3,,NYM,"W,7-2",39,33,7,11,3,1,1,7,5,1,6,0,0,1,0,1,1,0,0.257,0.335,0.446,0.781,8,13,R,L.Hernández(9)
77,78,78,Jul 4,,NYM,"W,4-1",38,29,4,9,1,0,0,4,6,0,5,0,2,1,0,1,0,0,0.257,0.336,0.445,0.781,10,16,R,F.Nieve(40)
78,79,79,Jul 5,,NYM,"W,2-0",29,26,2,3,0,0,2,2,3,0,4,0,0,0,0,0,0,0,0.256,0.335,0.444,0.779,3,13,L,J.Santana(64)
79,80,80,Jul 6,,CIN,"W,22-1",52,43,22,21,6,0,4,21,7,0,9,1,0,1,0,1,0,0,0.259,0.339,0.451,0.79,6,14,R,J.Cueto(4)
80,81,81,Jul 7,,CIN,"L,3-4",42,36,3,10,2,1,2,3,5,1,8,0,1,0,1,0,1,0,0.26,0.339,0.452,0.791,12,14,R,A.Harang(47)
81,82,82,Jul 8,,CIN,"W,3-2",38,35,3,9,0,0,1,3,3,1,11,0,0,0,1,0,3,0,0.26,0.339,0.451,0.79,9,16,R,H.Bailey(56)
82,83,83,Jul 9,,CIN,"W,9-6",43,34,9,12,2,0,2,8,8,0,5,0,1,0,0,0,1,0,0.261,0.34,0.453,0.793,10,14,R,M.Owings(16)
83,84,84,Jul 10,,PIT,"W,3-2",31,28,3,5,3,0,0,2,3,0,6,0,0,0,0,0,0,1,0.26,0.34,0.451,0.791,4,11,L,Z.Duke(63)
84,85,85,Jul 11,,PIT,"W,8-7",44,35,8,13,3,0,2,8,7,1,8,1,0,1,0,1,5,0,0.261,0.341,0.453,0.795,11,15,R,R.Ohlendorf(48)
85,86,86,Jul 12,,PIT,"W,5-2",34,29,5,6,2,0,1,5,4,0,7,0,0,1,0,0,0,0,0.261,0.341,0.452,0.793,5,11,R,V.Vasquez(24)
86,87,87,Jul 16,@,FLA,"W,4-0",37,34,4,10,2,0,3,4,2,1,10,0,1,0,0,0,0,2,0.261,0.341,0.454,0.795,6,12,R,C.Volstad(46)
87,88,88,Jul 17,@,FLA,"W,6-5",52,46,6,12,2,0,1,6,3,2,10,2,1,0,0,1,1,0,0.261,0.341,0.453,0.794,10,21,R,R.Nolasco(45)
88,89,89,Jul 19,@,FLA,"W,5-0",44,32,5,8,2,1,0,4,9,0,7,2,1,0,0,2,0,0,0.261,0.342,0.452,0.794,12,16,L,A.Miller(26)
89,90,90,Jul 20,,CHC,"W,10-1",35,32,10,9,2,0,3,9,2,0,10,0,0,1,2,0,0,1,0.261,0.342,0.454,0.796,1,13,L,T.Lilly(18)
90,91,91,Jul 21,,CHC,"W,4-1",51,43,4,6,0,0,2,4,7,0,12,0,1,0,1,0,0,1,0.26,0.341,0.452,0.792,9,17,R,R.Harden(69)
91,92,92,Jul 22,,CHC,"L,5-10",43,38,5,11,0,0,0,5,5,0,8,0,0,0,1,0,0,1,0.26,0.341,0.45,0.791,11,18,R,C.Zambrano(40)
92,93,93,Jul 23,,SDP,"W,9-4",43,38,9,14,4,0,1,8,4,0,8,1,0,0,1,1,1,0,0.261,0.342,0.451,0.793,10,12,R,K.Correia(9)
93,94,94,Jul 24,,STL,"L,1-8",38,34,1,8,2,0,0,0,2,0,6,1,1,0,1,1,0,0,0.261,0.342,0.449,0.791,10,14,R,J.Pineiro(66)
94,95,95,Jul 25,,STL,"W,14-6",44,37,14,14,3,0,2,14,6,0,5,1,0,0,0,0,2,0,0.262,0.343,0.451,0.795,6,15,R,K.Lohse(42)
95,96,96,Jul 26,,STL,"W,9-2",38,35,9,13,1,0,4,9,1,0,6,0,1,1,1,1,0,0,0.263,0.344,0.454,0.798,5,13,R,T.Wellemeyer(25)
96,97,97,Jul 27,@,ARI,"W,6-2",39,34,6,6,1,0,1,6,3,0,6,2,0,0,1,0,0,0,0.263,0.343,0.453,0.796,6,14,R,J.Garland(44)
97,98,98,Jul 28,@,ARI,"W,4-3",42,36,4,7,2,0,1,3,5,1,9,1,0,0,1,0,4,0,0.262,0.343,0.451,0.794,11,11,R,D.Haren(51)
98,99,99,Jul 29,@,ARI,"L,0-4",36,34,0,7,2,0,0,0,2,0,12,0,0,0,0,0,1,0,0.261,0.342,0.45,0.791,9,14,R,Y.Petit(71)
99,100,100,Jul 30,@,SFG,"L,2-7",35,32,2,5,3,0,1,2,3,0,9,0,0,0,0,0,1,0,0.26,0.341,0.449,0.789,6,13,L,J.Sanchez(59)
100,101,101,Jul 31,@,SFG,"W,5-1",43,35,5,8,2,0,1,5,6,0,6,1,0,1,1,0,2,0,0.26,0.341,0.448,0.789,11,9,R,R.Sadowski(52)
