,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
55,56,56,56,May 31,@,NYY,"L,1-4",8.0,7,4,4,0,4,8,0,1,3.81,33,140,84,2.0,1.0,0,1,28,1,0,0,0,0,0,1,3,Lance Barksdale,"J.Lester (5-46-L), A.Miller (1), C.Mortensen (0)"
56,58,57,57,Jun 1,@,NYY,"W,11-1",9.0,6,1,1,0,3,10,0,0,3.76,35,140,90,0.0,0.0,0,0,31,0,0,0,0,1,0,1,4,Gary Cederstrom,"F.Doubront (5-59-W), J.Tazawa (1), C.Breslow (1), K.Uehara (2)"
57,59,58,58,Jun 2,@,NYY,"W,3-0",5.0,2,0,0,0,1,4,0,0,3.72,17,71,43,0.0,0.0,0,0,16,0,0,0,0,0,0,1,2,Vic Carapazza,"C.Buchholz (10-66-W), A.Miller (1)"
58,60,59,59,Jun 4,,TEX,"W,17-5",9.0,9,5,5,0,2,10,3,1,3.74,39,148,89,3.0,0.0,0,0,36,1,0,0,0,0,0,0,3,Andy Fletcher,"R.Dempster (6-60-W), C.Mortensen (3), A.Miller (1)"
59,61,60,60,Jun 5,,TEX,"L,2-3",9.0,7,3,3,0,2,7,1,1,3.73,36,157,104,2.0,2.0,1,1,33,4,0,0,0,0,0,0,5,Rob Drake,"J.Lackey (6-63), C.Breslow (3-L), K.Uehara (3), J.Tazawa (3), A.Bailey (5)"
60,62,61,61,Jun 6,,TEX,"W,6-3",9.0,10,3,3,0,3,7,2,0,3.72,39,156,99,0.0,0.0,0,0,35,3,0,0,1,0,0,0,4,Joe West,"J.Lester (5-47), J.Tazawa (0), K.Uehara (0), A.Bailey (0-W)"
61,63,62,62,Jun 8(1),,LAA,"L,5-9",9.0,12,9,8,1,8,4,0,0,3.79,48,184,102,5.0,3.0,2,0,39,5,0,1,0,1,1,0,4,Tim McClelland,"F.Doubront (6-50-L), F.Morales (8), C.Mortensen (3), A.Miller (3)"
62,64,63,63,Jun 8(2),,LAA,"W,7-2",9.0,7,2,2,0,1,5,0,0,3.76,35,129,94,1.0,0.0,0,0,33,2,0,0,0,1,0,0,3,Marvin Hudson,"C.Buchholz (5-57-W), C.Breslow (2), J.Tazawa (1)"
63,65,64,64,Jun 9,,LAA,"W,10-5",9.0,9,5,5,0,5,8,2,2,3.78,41,179,108,2.0,0.0,0,0,34,3,0,0,0,0,0,1,5,Marty Foster,"R.Dempster (4-52-W), C.Breslow (0), K.Uehara (2), A.Miller (0), A.Bailey (2)"
64,66,65,65,Jun 10,@,TBR,"W,10-8",14.0,17,8,8,0,5,7,4,1,3.81,63,222,144,2.0,0.0,1,0,57,3,0,0,0,0,0,2,8,Tom Hallion,"J.Lackey (4-34), C.Breslow (0-H), A.Miller (0-H), J.Tazawa (1-BSv), C.Mortensen (1), A.Bailey (0-BSv), K.Uehara (0), F.Morales (1-W)"
65,67,66,66,Jun 11,@,TBR,"L,3-8",8.0,10,8,8,0,10,6,4,0,3.88,41,150,80,0.0,0.0,1,2,31,0,0,0,0,0,0,1,2,Chris Guccione,"J.Lester (4-16-L), J.De La Torre (26)"
66,68,67,67,Jun 12,@,TBR,"W,2-1",9.0,6,1,1,0,4,10,1,0,3.84,35,132,84,1.0,0.0,1,0,31,2,0,0,0,0,0,1,5,Ron Kulpa,"A.Aceves (15-59-W), J.Tazawa (1-H), C.Breslow (1-H), K.Uehara (1-H), A.Bailey (1-Sv)"
67,69,68,68,Jun 13,@,BAL,"L,4-5",12.2,12,5,4,1,5,13,1,3,3.82,59,220,139,3.0,0.0,0,0,50,3,0,0,1,0,1,0,6,Jim Joyce,"F.Doubront (4-40), F.Morales (2), A.Miller (2), J.Tazawa (0), C.Breslow (0), A.Wilson (17-L)"
68,70,69,69,Jun 14,@,BAL,"L,0-2",8.0,5,2,2,0,5,5,1,0,3.8,34,125,72,3.0,0.0,1,0,29,2,0,1,0,0,0,0,2,Cory Blaser,"R.Dempster (4-60-L), K.Uehara (1)"
69,71,70,70,Jun 15,@,BAL,"W,5-4",9.0,10,4,4,0,1,8,1,0,3.8,35,136,86,0.0,0.0,0,2,34,1,0,0,0,0,1,0,3,Jeff Nelson,"J.Lackey (4-58-W), K.Uehara (0-H), A.Bailey (2-Sv)"
70,72,71,71,Jun 16,@,BAL,"L,3-6",8.0,14,6,6,0,0,11,1,0,3.84,38,148,106,2.0,0.0,0,0,37,6,0,0,1,0,0,0,4,David Rackley,"J.Lester (4-37-L), P.Beato (99), J.Tazawa (2), A.Miller (2)"
71,73,72,72,Jun 18(1),,TBR,"W,5-1",9.0,6,1,1,0,4,7,0,0,3.8,36,150,96,0.0,0.0,0,0,32,3,0,0,0,0,0,1,5,Gerry Davis,"A.Aceves (5-56-W), J.Tazawa (1-H), A.Miller (1), K.Uehara (2), C.Breslow (4)"
72,74,73,73,Jun 18(2),,TBR,"W,3-1",9.0,4,1,1,0,1,6,1,0,3.76,31,111,67,0.0,0.0,0,0,30,0,0,0,0,0,0,1,2,Brian Knight,"F.Doubront (4-82), A.Bailey (2-BW)"
73,75,74,74,Jun 19,,TBR,"L,2-6",9.0,15,6,6,0,2,6,1,0,3.79,43,166,106,2.0,2.0,0,0,40,2,0,0,0,1,0,1,5,Dan Iassogna,"R.Dempster (4-45-L), C.Breslow (0), A.Wilson (5), F.Morales (5), P.Beato (2)"
74,76,75,75,Jun 20,@,DET,"L,3-4",8.0,8,4,4,0,2,6,1,0,3.8,33,117,77,0.0,0.0,0,0,31,2,0,0,0,0,0,1,3,Scott Barry,"J.Lackey (4-59), K.Uehara (1-H), A.Bailey (1-BL)"
75,77,76,76,Jun 21,@,DET,"W,10-6",9.0,11,6,6,0,5,4,2,0,3.83,41,158,94,2.0,0.0,0,0,36,1,0,0,0,0,0,2,4,Mike DiMuro,"J.Lester (4-31-W), J.Tazawa (2-H), C.Breslow (1-H), A.Miller (2)"
76,78,77,77,Jun 22,@,DET,"L,3-10",8.0,15,10,10,0,5,9,2,0,3.91,41,157,100,0.0,0.0,1,1,36,1,0,0,0,0,0,2,3,Ted Barrett,"A.Webster (44-30-L), F.Morales (2), A.Wilson (2)"
77,79,78,78,Jun 23,@,DET,"L,5-7",8.0,8,7,3,4,7,4,0,1,3.91,41,167,99,8.0,4.0,0,1,31,2,0,1,1,1,3,1,6,Alfonso Marquez,"F.Doubront (4-47), J.Tazawa (1-H), A.Bailey (2-H), A.Miller (1-BL), A.Wilson (0), C.Breslow (1)"
78,80,79,79,Jun 25,,COL,"W,11-4",9.0,12,4,4,0,2,6,1,0,3.91,41,163,107,1.0,1.0,0,0,39,2,1,0,0,0,1,1,4,Fieldin Culbreth,"R.Dempster (5-54-W), A.Wilson (1), C.Breslow (1), P.Beato (5)"
79,81,80,80,Jun 26,,COL,"W,5-3",9.0,9,3,3,0,0,15,2,0,3.9,36,119,90,0.0,0.0,1,0,36,2,0,0,0,0,0,0,3,Bill Welke,"J.Lackey (5-65-W), J.Tazawa (2-H), K.Uehara (5-Sv)"
80,82,81,81,Jun 27,,TOR,"W,7-4",9.0,5,4,4,0,3,7,0,0,3.9,33,120,74,3.0,2.0,0,0,29,1,0,0,0,1,0,2,3,Mike Everitt,"J.Lester (5-53-W), J.Tazawa (0-H), K.Uehara (0-Sv)"
81,83,82,82,Jun 28,,TOR,"W,7-5",9.0,8,5,5,0,2,8,1,0,3.91,37,146,92,0.0,0.0,2,0,33,0,0,0,0,2,1,1,4,Bruce Dreckman,"A.Webster (5-45), A.Bailey (4-BSv), A.Miller (4-W), K.Uehara (0-Sv)"
