,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
82,84,83,83,Jun 29,@,TEX,"L,1-5",8.0,10,5,5,0,4,7,1,1,3.93,39,143,85,2.0,0.0,1,0,34,2,1,0,0,0,0,0,2,Paul Emmel,"J.Moyer (4-45-L), R.Madson (1)"
83,86,84,84,Jul 1,@,ATL,"W,8-3",9.0,8,3,3,0,4,4,0,0,3.92,39,126,80,1.0,1.0,1,0,34,3,0,0,1,0,0,0,4,Dana DeMuth,"K.Kendrick (5-46-W), J.Romero (2-H), T.Gordon (4-H), B.Lidge (2)"
84,87,85,85,Jul 2,@,ATL,"W,7-3",9.0,7,3,3,0,6,8,2,0,3.91,40,168,103,4.0,1.0,0,0,34,1,0,0,0,0,2,2,5,Lance Barksdale,"A.Eaton (5-46-W), C.Durbin (3-H), J.Romero (0-H), R.Madson (2-H), B.Lidge (0)"
85,88,86,86,Jul 3,@,ATL,"W,4-1",9.0,5,1,1,0,2,7,0,0,3.88,34,126,83,1.0,0.0,0,0,32,4,0,0,0,0,0,0,2,Doug Eddings,"C.Hamels (4-75-W), T.Gordon (1-Sv)"
86,89,87,87,Jul 4,,NYM,"W,3-2",9.0,4,2,2,0,4,9,0,0,3.85,35,150,91,3.0,0.0,1,0,31,1,0,0,0,0,0,0,4,Ron Kulpa,"J.Happ (99-49), C.Durbin (1), R.Madson (1), B.Lidge (1-W)"
87,90,88,88,Jul 5,,NYM,"L,4-9",9.0,14,9,7,2,3,4,0,1,3.89,45,157,92,7.0,2.0,2,0,41,4,0,0,0,0,1,1,6,Dan Iassogna,"J.Moyer (5-50), R.Madson (0), J.Romero (2-L), T.Gordon (1-BSv), R.Seanez (7), C.Condrey (7)"
88,91,89,89,Jul 6,,NYM,"L,2-4",12.0,14,4,4,0,5,9,2,0,3.88,54,219,125,0.0,0.0,4,0,46,1,0,0,3,0,0,0,6,Bill Hohn,"K.Kendrick (4-51), C.Condrey (0), J.Romero (0), B.Lidge (1), R.Madson (0), C.Durbin (1-L)"
89,92,90,90,Jul 7,,NYM,"L,9-10",9.0,17,10,8,2,2,6,1,0,3.92,45,167,109,2.0,0.0,1,0,43,2,0,0,0,0,1,0,4,Dale Scott,"A.Eaton (4-10-L), C.Condrey (0), R.Swindle (99), J.Romero (0)"
90,93,91,91,Jul 8,,STL,"L,0-2",9.0,5,2,2,0,1,8,2,0,3.9,31,122,81,0.0,0.0,1,0,29,1,0,1,1,0,0,1,3,Chuck Meriwether,"C.Hamels (4-71-L), R.Madson (1), B.Lidge (1)"
91,94,92,92,Jul 9,,STL,"W,4-2",9.0,6,2,2,0,8,11,0,0,3.88,41,172,99,2.0,2.0,0,0,31,2,0,2,1,1,0,0,4,Marvin Hudson,"J.Happ (4-56), C.Durbin (2-BSv), C.Condrey (1-W), B.Lidge (0-Sv)"
92,95,93,93,Jul 10,,STL,"W,4-1",9.0,8,1,1,0,3,4,0,0,3.85,36,135,80,2.0,0.0,1,0,33,1,0,0,0,0,1,2,3,Derryl Cousins,"J.Moyer (4-61-W), R.Madson (1-H), J.Romero (2-Sv)"
93,96,94,94,Jul 11,,ARI,"W,6-5",12.0,13,5,5,0,1,11,0,0,3.85,50,168,109,3.0,1.0,2,0,48,5,0,0,1,0,0,0,7,Brian Gorman,"K.Kendrick (4-43), R.Swindle (3), C.Durbin (1), B.Lidge (1), C.Condrey (1), J.Romero (0), R.Seanez (5-W)"
94,97,95,95,Jul 12,,ARI,"L,4-10",9.0,12,10,10,0,4,9,1,1,3.91,43,171,105,5.0,3.0,0,0,38,2,0,1,0,0,0,1,4,Bruce Dreckman,"A.Eaton (4-16-L), R.Swindle (0), R.Seanez (0), C.Condrey (0)"
95,98,96,96,Jul 13,,ARI,"W,6-3",9.0,14,3,3,0,1,11,1,0,3.9,40,139,94,0.0,0.0,0,0,39,1,0,0,0,0,0,0,3,Phil Cuzzi,"C.Hamels (4-54), R.Madson (2-W), B.Lidge (1)"
96,99,97,97,Jul 18,@,FLA,"W,4-2",9.0,5,2,2,0,1,6,0,0,3.88,32,140,95,1.0,0.0,0,0,31,0,0,0,0,0,0,1,4,Jim Joyce,"J.Moyer (7-58-W), C.Durbin (6-H), J.Romero (6-H), B.Lidge (4-Sv)"
97,100,98,98,Jul 19,@,FLA,"L,5-9",8.0,14,9,9,0,7,4,3,2,3.94,44,158,93,1.0,0.0,1,0,35,3,1,1,0,0,0,1,4,Jeff Nelson,"K.Kendrick (7-16-L), C.Condrey (6), R.Seanez (6), R.Madson (5)"
