,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
97,100,98,98,Jul 24,,SFG,"W,5-2",31,30,5,8,1,0,2,4,1,0,5,0,0,0,0,2,0,0,0.249,0.311,0.394,0.704,2,9,R,J.Samardzija(35)
98,101,99,99,Jul 25,@,HOU,"W,2-1",33,33,2,7,3,0,0,2,0,0,5,0,0,0,0,1,1,0,0.249,0.31,0.393,0.702,4,11,L,D.Keuchel(64)
99,102,100,100,Jul 26,@,HOU,"W,6-3",43,37,6,13,2,1,0,6,3,1,10,1,0,2,0,0,0,1,0.25,0.311,0.393,0.704,10,9,R,D.Fister(22)
100,103,101,101,Jul 27,@,HOU,"L,1-4",34,32,1,5,0,0,1,1,2,0,15,0,0,0,0,0,0,0,0.249,0.31,0.392,0.702,6,9,R,L.McCullers(66)
101,104,102,102,Jul 29,@,TBR,"L,1-5",38,37,1,10,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0.249,0.31,0.391,0.7,10,10,R,J.Odorizzi(67)
102,105,103,103,Jul 30,@,TBR,"L,3-6",33,30,3,5,1,0,2,3,2,0,10,0,0,0,0,2,0,0,0.248,0.309,0.391,0.7,3,9,L,D.Smyly(61)
103,106,104,104,Jul 31,@,TBR,"L,3-5",37,33,3,9,0,0,1,3,4,0,13,0,0,0,0,3,0,0,0.249,0.309,0.391,0.7,7,11,L,B.Snell(56)
104,108,105,105,Aug 1,@,NYM,"W,6-5",43,33,6,7,2,1,0,5,6,0,7,1,2,1,0,1,2,0,0.248,0.31,0.39,0.7,7,18,R,L.Verrett(46)
105,109,106,106,Aug 2,@,NYM,"L,1-7",35,32,1,6,1,0,1,1,2,0,10,1,0,0,0,1,0,0,0.248,0.309,0.389,0.698,7,13,R,J.deGrom(76)
106,110,107,107,Aug 3,,NYM,"W,9-5",38,32,9,9,3,0,1,9,4,0,8,1,0,1,1,1,0,0,0.248,0.31,0.39,0.7,5,9,L,S.Matz(41)
107,111,108,108,Aug 4,,NYM,"L,1-4",35,35,1,9,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0.248,0.309,0.389,0.698,7,9,R,B.Colon(59)
108,112,109,109,Aug 5,,CLE,"W,13-7",47,39,13,16,4,1,2,13,8,2,4,0,0,0,0,1,0,0,0.25,0.312,0.393,0.704,10,11,R,J.Tomlin(18)
109,113,110,110,Aug 6,,CLE,"L,2-5",31,30,2,6,1,0,0,1,1,0,10,0,0,0,0,1,0,1,0.25,0.311,0.391,0.702,2,10,R,C.Kluber(73)
110,114,111,111,Aug 7,,CLE,"W,3-2",31,27,3,5,1,1,1,3,2,0,12,1,0,1,0,0,0,0,0.249,0.311,0.391,0.702,4,10,R,C.Carrasco(62)
111,115,112,112,Aug 9,@,BOS,"L,3-5",39,34,3,7,5,0,0,3,5,0,8,0,0,0,1,0,0,0,0.249,0.311,0.391,0.702,9,9,R,R.Porcello(65)
112,116,113,113,Aug 10,@,BOS,"W,9-4",44,39,9,15,1,0,2,7,4,0,7,0,1,0,0,2,0,0,0.25,0.312,0.393,0.705,8,11,L,D.Pomeranz(56)
113,117,114,114,Aug 11,@,BOS,"W,4-2",35,33,4,7,1,0,1,4,2,1,11,0,0,0,0,0,0,0,0.25,0.311,0.392,0.704,4,10,L,E.Rodriguez(72)
114,118,115,115,Aug 12,,TBR,"W,6-3",34,32,6,8,2,0,2,6,1,0,9,1,0,0,0,0,1,0,0.25,0.311,0.393,0.704,4,11,R,C.Archer(47)
115,119,116,116,Aug 13,,TBR,"W,8-4",36,35,8,11,1,0,5,8,1,0,12,0,0,0,0,0,2,0,0.25,0.311,0.397,0.708,4,9,R,M.Andriese(35)
116,120,117,117,Aug 14,,TBR,"L,3-12",35,32,3,7,0,0,2,3,2,0,7,1,0,0,0,2,0,0,0.25,0.311,0.397,0.708,5,10,R,J.Odorizzi(55)
117,121,118,118,Aug 15,,TOR,"W,1-0",39,32,1,8,3,0,0,1,7,0,9,0,0,0,0,0,0,0,0.25,0.312,0.396,0.708,14,9,R,R.Dickey(57)
118,122,119,119,Aug 16,,TOR,"L,6-12",35,35,6,8,1,0,3,6,0,0,10,0,0,0,0,0,0,0,0.25,0.311,0.397,0.708,2,9,R,M.Estrada(34)
