,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
97,98,98,Jul 25,,LAA,"L,2-6",35,31,2,5,0,0,1,2,4,0,10,0,0,0,0,1,0,0,0.268,0.318,0.404,0.722,6,9,L,H.Santiago(51)
98,99,99,Jul 26,,LAA,"L,0-13",30,29,0,3,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0.267,0.317,0.401,0.718,3,9,L,T.Skaggs(75)
99,100,100,Jul 27,,LAA,"W,7-5",36,34,7,11,3,1,0,4,1,0,2,0,0,1,0,0,0,0,0.267,0.317,0.402,0.718,5,9,R,M.Shoemaker(36)
100,101,101,Jul 28,@,TEX,"L,2-3",34,32,2,6,1,0,1,2,2,0,12,0,0,0,0,0,3,0,0.267,0.316,0.401,0.717,5,10,L,C.Hamels(73)
101,102,102,Jul 29,@,TEX,"L,3-8",35,32,3,7,0,0,1,2,2,0,4,1,0,0,0,2,0,0,0.266,0.316,0.4,0.716,5,9,R,A.Griffin(54)
102,103,103,Jul 30,@,TEX,"L,1-2",32,29,1,5,0,0,0,1,3,0,6,0,0,0,0,3,1,0,0.265,0.315,0.398,0.713,4,9,L,M.Perez(67)
103,104,104,Jul 31,@,TEX,"L,3-5",33,29,3,4,0,0,2,3,3,0,4,0,1,0,1,2,3,0,0.264,0.314,0.398,0.712,3,9,R,L.Harrell(51)
104,105,105,Aug 1,@,TBR,"W,3-0",36,31,3,9,1,0,1,3,1,0,7,0,3,1,0,2,0,0,0.265,0.314,0.398,0.712,6,9,R,C.Archer(59)
105,106,106,Aug 2,@,TBR,"W,3-2",35,35,3,9,1,0,1,3,0,0,9,0,0,0,0,1,1,0,0.265,0.314,0.398,0.711,5,9,R,M.Andriese(55)
106,107,107,Aug 3,@,TBR,"L,0-12",32,29,0,2,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0.263,0.312,0.395,0.708,5,13,R,J.Odorizzi(72)
107,108,108,Aug 4,@,TBR,"L,2-3",38,36,2,9,1,0,1,2,2,1,14,0,0,0,0,0,0,0,0.263,0.312,0.395,0.707,9,11,L,D.Smyly(68)
108,109,109,Aug 5,,TOR,"L,3-4",37,35,3,8,0,1,1,2,2,0,7,0,0,0,2,1,1,1,0.262,0.312,0.395,0.706,7,10,L,F.Liriano(51)
109,110,110,Aug 6,,TOR,"W,4-2",36,35,4,11,2,1,0,4,1,0,5,0,0,0,0,0,2,0,0.263,0.312,0.395,0.707,8,9,R,A.Sanchez(40)
110,111,111,Aug 7,,TOR,"W,7-1",36,34,7,11,1,0,2,7,2,0,9,0,0,0,0,0,1,0,0.264,0.312,0.396,0.709,5,9,R,M.Stroman(43)
111,112,112,Aug 9,,CHW,"L,5-7",40,39,5,10,3,0,0,5,1,0,10,0,0,0,0,1,2,0,0.263,0.312,0.395,0.708,5,10,L,C.Sale(57)
