,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
101,104,102,102,Jul 24,@,DET,"W,4-0",39,36,4,10,2,1,2,4,2,0,8,1,0,0,0,0,1,0,0.243,0.32,0.417,0.737,8,9,R,J.Zimmermann(33)
102,105,103,103,Jul 26,,ATL,"L,2-9",38,37,2,12,1,0,1,2,1,0,8,0,0,0,0,2,0,0,0.243,0.321,0.417,0.738,9,13,R,M.Soroka(48)
103,106,104,104,Jul 27,,ATL,"L,7-15",42,38,7,12,1,0,2,6,4,0,12,0,0,0,0,1,0,0,0.244,0.321,0.418,0.739,8,18,L,M.Fried(39)
104,107,105,105,Jul 28,,ATL,"W,9-4",39,36,9,12,2,0,4,9,3,1,12,0,0,0,0,0,0,0,0.245,0.322,0.421,0.743,6,13,R,K.Gausman(37)
105,108,106,106,Jul 30,,SFG,"W,4-2",38,35,4,11,2,0,1,4,3,0,10,0,0,0,0,0,0,0,0.246,0.322,0.421,0.744,10,12,R,T.Beede(33)
106,109,107,107,Jul 31,,SFG,"L,1-5",33,31,1,5,1,0,0,1,2,0,8,0,0,0,0,1,0,0,0.245,0.321,0.42,0.741,5,14,R,J.Samardzija(70)
107,111,108,108,Aug 1,,SFG,"W,10-2",41,36,10,12,2,0,3,9,5,0,3,0,0,0,1,1,1,0,0.246,0.322,0.422,0.744,7,17,R,D.Rodriguez(19)
108,112,109,109,Aug 2,,CHW,"L,3-4",63,56,3,12,2,0,1,2,6,2,16,1,0,0,0,1,4,0,0.245,0.322,0.42,0.742,15,20,R,I.Nova(53)
109,113,110,110,Aug 3,,CHW,"W,3-2",33,28,3,4,1,0,2,3,4,0,7,1,0,0,1,0,0,1,0.245,0.322,0.42,0.741,6,11,L,R.Detwiler(60)
110,114,111,111,Aug 4,,CHW,"L,5-10",38,34,5,9,2,0,1,5,4,0,7,0,0,0,0,1,0,0,0.245,0.322,0.42,0.741,6,15,R,R.Lopez(42)
111,115,112,112,Aug 5,@,ARI,"W,7-3",43,37,7,13,3,0,1,6,4,1,7,0,1,0,0,2,2,0,0.246,0.323,0.421,0.743,9,13,R,M.Kelly(45)
112,116,113,113,Aug 6,@,ARI,"L,4-8",43,42,4,15,3,0,1,3,1,0,7,0,0,0,2,2,0,0,0.247,0.323,0.421,0.745,12,15,R,M.Leake(38)
113,117,114,114,Aug 7,@,ARI,"L,1-6",33,29,1,5,0,0,1,1,4,0,10,0,0,0,0,2,1,0,0.246,0.323,0.42,0.743,5,15,R,Z.Gallen(68)
114,118,115,115,Aug 8,@,SFG,"L,0-5",29,27,0,1,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0.245,0.321,0.418,0.739,2,13,L,M.Bumgarner(77)
115,119,116,116,Aug 9,@,SFG,"W,9-6",42,35,9,10,1,1,2,9,5,1,9,0,0,2,0,0,2,0,0.245,0.322,0.419,0.74,6,15,R,T.Beede(44)
116,120,117,117,Aug 10,@,SFG,"L,1-3",30,29,1,3,0,0,1,1,1,0,7,0,0,0,0,1,0,0,0.244,0.32,0.417,0.738,2,15,R,J.Samardzija(79)
117,121,118,118,Aug 11,@,SFG,"L,6-9",48,36,6,10,2,0,0,6,11,1,10,0,0,1,0,0,0,0,0.245,0.322,0.417,0.738,15,18,L,C.Menez(40)
