,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
53,55,54,54,Jun 3,@,CIN,"W,8-5",9.0,6,5,4,1,5,11,2,0,5.28,38,140,79,0.0,0.0,0,0,33,0,0,0,0,0,1,0,5,Charlie Ramos,"J.Gray (4-68-W), C.Edwards (1), V.Arano (1), K.Finnegan (1-H), T.Rainey (4-Sv)"
54,56,55,55,Jun 4,@,CIN,"W,10-8",9.0,10,8,8,0,4,9,2,0,5.33,41,170,107,2.0,2.0,1,0,37,0,0,0,0,0,0,0,6,Gabe Morales,"E.Fedde (4-33), J.Weems (2), P.Espino (1), C.Edwards (0), K.Finnegan (0-W), T.Rainey (0-Sv)"
55,57,56,56,Jun 5,@,CIN,"W,5-4",9.0,13,4,4,0,1,6,0,0,5.3,37,140,86,1.0,1.0,3,1,36,2,0,0,0,0,0,2,4,Shane Livensparger,"P.Corbin (4-47-W), V.Arano (1-H), E.Ramírez (2-H), S.Cishek (3-Sv)"
56,58,57,57,Jun 7,@,MIA,"L,2-12",8.0,14,12,12,0,4,9,4,0,5.44,42,145,89,2.0,0.0,1,0,38,2,0,0,0,0,0,0,4,Nic Lentz,"J.Adon (4-13-L), A.Machado (7), J.Weems (2), E.Lee (5)"
57,59,58,58,Jun 8,@,MIA,"L,1-2",9.1,9,2,0,2,3,9,0,0,5.34,40,177,111,0.0,0.0,1,1,36,0,0,0,0,0,0,0,5,Nestor Ceja,"J.Gray (4-60), S.Cishek (2), C.Edwards (3), K.Finnegan (3), T.Rainey (3-BL)"
58,60,59,59,Jun 9,@,MIA,"L,4-7",8.0,10,7,7,0,3,7,1,1,5.38,36,136,82,0.0,0.0,1,0,32,3,0,0,0,0,0,1,4,Ted Barrett,"S.Strasburg (99-23-L), E.Ramírez (3), J.Weems (1), P.Espino (4)"
59,61,60,60,Jun 10,,MIL,"W,11-5",9.0,7,5,3,2,4,10,1,0,5.33,37,156,94,1.0,0.0,3,0,31,0,0,0,0,2,0,1,3,Ramon De Jesus,"E.Fedde (5-50-W), S.Cishek (1-H), A.Machado (2)"
60,62,61,61,Jun 11,,MIL,"W,8-6",9.0,11,6,6,0,4,5,3,0,5.35,42,150,92,3.0,0.0,1,0,38,2,0,0,0,0,1,1,4,Alfonso Márquez,"P.Corbin (5-42-W), E.Ramírez (1), K.Finnegan (2-H), T.Rainey (2)"
61,63,62,62,Jun 12,,MIL,"L,1-4",9.0,9,4,4,0,0,5,2,0,5.32,35,149,94,0.0,0.0,0,0,35,2,0,0,0,0,0,0,4,,"P.Espino (2-51-L), E.Lee (4), A.Machado (1), C.Edwards (3)"
62,64,63,63,Jun 13,,ATL,"L,5-9",9.0,10,9,9,0,4,7,5,2,5.38,42,170,99,0.0,0.0,0,0,36,0,0,0,0,0,0,1,5,Adam Beck,"E.Ramírez (1-25-L), S.Cishek (2), J.Weems (3), K.Finnegan (1), T.Rainey (1)"
