,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
79,81,80,80,Jun 29,,SDP,"L,6-7",9.0,9,7,6,1,5,7,1,0,3.81,41,172,107,2.0,2.0,1,0,35,1,1,0,1,0,0,0,5,Tim Welke,"H.Kuo (4-22-L), R.Seanez (1), M.Hendrickson (2), J.Beimel (1), C.Tsao (40)"
80,82,81,81,Jun 30,,SDP,"L,1-3",12.0,9,3,3,0,4,10,0,0,3.78,47,176,112,1.0,0.0,0,2,42,6,0,0,1,0,0,0,6,Jim Reynolds,"B.Penny (4-68), J.Beimel (0), J.Broxton (3), T.Saito (1), C.Tsao (0), B.Tomko (1-L)"
81,84,82,82,Jul 1,,SDP,"W,5-0",9.0,5,0,0,0,2,10,0,0,3.73,34,120,82,0.0,0.0,0,0,32,0,0,0,0,0,0,0,3,Gary Cederstrom,"C.Billingsley (4-80-W), J.Broxton (0), D.Houlton (99)"
82,85,83,83,Jul 2,,ATL,"W,8-2",9.0,11,2,2,0,2,8,0,0,3.71,39,155,97,2.0,0.0,1,0,35,1,0,1,2,0,1,2,4,Tom Hallion,"D.Lowe (4-52), J.Beimel (1-W), R.Seanez (2), B.Tomko (1)"
83,86,84,84,Jul 3,,ATL,"W,7-6",9.0,6,6,6,0,5,4,1,0,3.74,37,121,72,0.0,0.0,0,0,31,2,0,1,0,1,1,2,5,James Hoye,"R.Wolf (4-22), D.Houlton (1), R.Seanez (0-W), J.Broxton (1-H), T.Saito (2-Sv)"
84,87,85,85,Jul 4,,ATL,"L,2-5",9.0,11,5,5,0,1,8,1,0,3.76,40,160,108,3.0,1.0,1,1,38,2,0,0,0,1,1,0,6,Brian O'Nora,"M.Hendrickson (4-49-L), B.Tomko (1), R.Seanez (0), C.Tsao (3), J.Broxton (0), T.Saito (0)"
85,88,86,86,Jul 5,,ATL,"L,6-8",9.0,13,8,8,0,6,9,3,1,3.81,46,179,112,0.0,0.0,1,0,38,1,0,0,0,1,0,1,3,Phil Cuzzi,"B.Penny (4-21), E.Stults (99-L), C.Tsao (0)"
86,89,87,87,Jul 6,,FLA,"L,5-6",10.0,11,6,6,0,8,14,2,0,3.83,47,190,111,3.0,0.0,1,1,37,2,0,0,2,0,0,1,7,Chuck Meriwether,"C.Billingsley (4-45), D.Houlton (2-H), J.Beimel (3), R.Seanez (1-H), J.Broxton (1-H), T.Saito (1-BSv), B.Tomko (1-L)"
87,90,88,88,Jul 7,,FLA,"L,2-7",9.0,12,7,5,2,4,7,3,0,3.84,40,159,99,1.0,1.0,2,1,34,2,0,0,1,1,0,0,3,Alfonso Marquez,"D.Lowe (4-38-L), J.Beimel (0), D.Houlton (0)"
88,91,89,89,Jul 8,,FLA,"W,9-3",9.0,8,3,3,0,3,8,0,0,3.83,37,141,93,0.0,0.0,0,0,33,2,0,0,0,1,0,1,3,Kerwin Danley,"M.Hendrickson (3-56-W), E.Stults (2), C.Tsao (2)"
