,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
64,65,65,Jun 13,@,NYY,"L,2-5",8.0,10,5,5,0,3,5,3,0,4.35,36,137,84,1.0,0.0,0,0,33,2,0,0,0,0,0,1,3,Gary Darling,"J.Simontacchi (4-39-L), E.Yan (0), S.Kline (0)"
65,66,66,Jun 14,@,NYY,"L,4-13",8.0,15,13,13,0,5,2,4,0,4.49,43,152,88,1.0,1.0,0,0,38,5,0,0,0,0,0,1,3,Chris Guccione,"M.Morris (5-30-L), B.Tomko (2), D.Hermanson (2)"
66,67,67,Jun 15,@,NYY,"L,2-5",8.0,7,5,5,0,7,3,0,0,4.5,36,145,80,2.0,0.0,1,0,29,2,0,0,0,0,0,2,4,Larry Vanover,"W.Williams (4-32-L), E.Yan (1), J.Fassero (2), J.Isringhausen (2)"
67,68,68,Jun 16,@,MIL,"L,4-9",8.0,11,9,9,0,6,11,2,0,4.58,41,168,101,3.0,3.0,0,0,35,2,0,0,0,0,0,0,5,Jerry Layne,"K.Calero (4-64), J.Fassero (0-H), C.Eldred (3-L), S.Kline (2-BSv), D.Hermanson (1)"
68,69,69,Jun 17,@,MIL,"W,12-3",9.0,7,3,3,0,2,6,1,0,4.55,36,135,79,2.0,1.0,0,0,34,2,0,0,0,0,0,0,4,Dana DeMuth,"G.Stephenson (4-62-W), E.Yan (1), J.Fassero (0), D.Hermanson (0)"
69,70,70,Jun 18,@,MIL,"W,9-1",9.0,7,1,1,0,3,4,1,2,4.5,37,140,82,1.0,0.0,0,0,32,0,0,0,0,0,0,2,4,Marvin Hudson,"J.Simontacchi (4-61-W), C.Eldred (1), L.Painter (68), J.Isringhausen (2)"
70,71,71,Jun 19,@,MIL,"W,8-4",9.0,12,4,3,1,3,3,0,0,4.48,41,141,96,5.0,0.0,1,0,37,2,0,0,0,0,0,2,5,Mike Fichter,"B.Tomko (4-46-W), L.Painter (0), E.Yan (1), S.Kline (2-H), J.Isringhausen (0-Sv)"
71,72,72,Jun 20,,KCR,"L,4-10",9.0,15,10,10,0,3,8,3,1,4.56,45,168,113,0.0,0.0,1,0,40,3,0,1,1,0,0,1,4,Charlie Reliford,"M.Morris (5-35-L), J.Fassero (2), K.Calero (3), E.Yan (0)"
72,73,73,Jun 21,,KCR,"W,8-1",9.0,6,1,1,0,1,9,1,0,4.51,34,136,87,0.0,0.0,1,0,33,1,0,0,0,0,0,0,2,Marty Foster,"W.Williams (5-75-W), S.Kline (1)"
73,74,74,Jun 22,,KCR,"L,2-5",9.0,8,5,5,0,1,8,1,1,4.52,36,134,92,1.0,0.0,0,1,33,3,0,0,1,0,0,0,4,Fieldin Culbreth,"G.Stephenson (4-43-L), C.Eldred (3), L.Painter (2), J.Isringhausen (2)"
74,75,75,Jun 24,,CIN,"L,4-7",14.0,12,7,5,2,7,9,2,0,4.49,61,231,145,7.0,5.0,0,0,53,1,1,1,1,0,1,2,8,Bill Hohn,"B.Tomko (4-55), L.Painter (1), C.Eldred (1), S.Kline (2), J.Isringhausen (1), K.Calero (3), J.Fassero (3-L), E.Yan (3)"
75,76,76,Jun 25,,CIN,"W,9-6",9.0,9,6,6,0,1,7,1,0,4.51,37,132,86,1.0,0.0,0,0,35,2,0,0,1,0,0,0,4,Matt Hollowell,"M.Morris (4-40-W), L.Painter (0-H), C.Eldred (0-H), J.Isringhausen (0-Sv)"
76,77,77,Jun 26,,CIN,"W,11-7",9.0,12,7,7,0,2,8,1,0,4.54,41,164,110,3.0,2.0,2,0,38,2,0,0,0,1,0,0,4,Eric Cooper,"W.Williams (4-27-W), S.Kline (1), L.Painter (0), K.Calero (1)"
77,78,78,Jun 27,@,KCR,"L,3-6",8.0,4,6,3,3,3,1,0,0,4.53,34,130,73,1.0,1.0,3,0,28,2,1,1,3,0,3,1,3,Tim Welke,"G.Stephenson (4-57-L), E.Yan (2), S.Kline (0)"
78,79,79,Jun 28,@,KCR,"W,13-9",9.0,14,9,9,0,3,4,1,0,4.58,43,165,102,4.0,0.0,0,0,38,6,0,0,0,2,0,0,6,Chuck Meriwether,"J.Simontacchi (9-19), L.Painter (1), K.Calero (1), J.Fassero (3-W), C.Eldred (2-H), J.Isringhausen (2)"
79,80,80,Jun 29,@,KCR,"W,13-6",9.0,10,6,6,0,3,4,2,0,4.6,39,143,87,0.0,0.0,0,0,36,2,0,0,0,0,0,0,3,Gary Cederstrom,"B.Tomko (4-49-W), J.Journell (99), E.Yan (1)"
80,81,81,Jun 30,,SFG,"L,1-5",9.0,10,5,3,2,1,4,0,0,4.58,40,128,84,0.0,0.0,0,0,37,3,0,0,2,0,2,0,2,Mark Carlson,"D.Haren (99-48-L), E.Yan (0)"
81,82,82,Jul 1,,SFG,"L,1-5",9.0,8,5,5,0,3,2,1,0,4.59,37,130,78,0.0,0.0,1,0,33,4,0,0,0,1,0,1,3,Gerry Davis,"W.Williams (4-45-L), S.Kline (3), J.Fassero (2)"
82,83,83,Jul 2,,SFG,"L,1-4",9.0,5,4,4,0,4,4,2,0,4.58,36,134,83,0.0,0.0,0,0,30,2,0,0,0,2,0,0,3,Ed Rapuano,"G.Stephenson (4-61-L), C.Eldred (3), J.Isringhausen (3)"
83,84,84,Jul 3,,SFG,"W,9-5",9.0,10,5,5,0,2,7,1,1,4.58,37,147,97,2.0,2.0,0,0,34,4,0,0,0,0,0,2,4,Brian Knight,"J.Simontacchi (4-42-W), L.Painter (4), C.Eldred (0), S.Kline (1)"
84,85,85,Jul 4,@,CHC,"W,11-8",9.0,12,8,8,0,2,9,5,0,4.62,41,141,85,1.0,1.0,0,0,39,4,0,0,0,0,0,0,4,John Hirschbeck,"B.Tomko (4-50-W), J.Fassero (2), E.Yan (3), S.Kline (0)"
85,86,86,Jul 5,@,CHC,"L,5-6",8.2,12,6,6,0,4,6,2,0,4.64,41,152,94,3.0,2.0,1,0,36,3,0,1,1,0,0,1,5,Rob Drake,"M.Morris (9-35), L.Painter (1-H), C.Eldred (1-BSv), J.Fassero (0-L), E.Yan (0)"
86,87,87,Jul 6,@,CHC,"W,4-1",9.0,8,1,1,0,0,7,0,0,4.6,37,147,97,3.0,1.0,0,0,37,1,0,0,0,0,2,0,3,Wally Bell,"W.Williams (4-69-W), S.Kline (1), J.Isringhausen (3-Sv)"
87,88,88,Jul 7,@,SFG,"L,1-5",8.0,10,5,5,0,4,6,2,0,4.61,35,138,81,3.0,2.0,0,2,30,3,0,0,0,1,0,1,3,Laz Diaz,"G.Stephenson (4-50-L), L.Painter (1), E.Yan (1)"
88,89,89,Jul 8,@,SFG,"L,3-8",8.0,12,8,6,2,2,5,2,0,4.63,40,161,104,1.0,0.0,0,0,36,1,0,0,0,2,2,0,3,Jim Joyce,"D.Haren (7-22-L), J.Simontacchi (4), J.Fassero (2)"
89,90,90,Jul 9,,LAD,"L,5-6",9.0,11,6,6,0,5,7,1,0,4.65,41,149,90,2.0,0.0,1,1,35,2,0,1,1,0,0,1,4,Jerry Layne,"B.Tomko (4-31-L), S.Kline (2), C.Eldred (3), J.Isringhausen (2)"
90,91,91,Jul 10,,LAD,"L,4-9",9.0,15,9,8,1,2,3,0,0,4.68,43,155,105,0.0,0.0,1,0,41,4,0,0,0,0,0,1,4,Dana DeMuth,"M.Morris (4-25-L), L.Painter (2), E.Yan (2), J.Fassero (1)"
91,92,92,Jul 11,,SDP,"W,4-2",9.0,3,2,2,0,2,2,1,0,4.65,32,113,73,0.0,0.0,0,0,28,0,0,0,2,0,0,1,2,Mike Fichter,"W.Williams (4-70-W), J.Isringhausen (1-Sv)"
92,93,93,Jul 12,,SDP,"W,9-7",11.0,14,7,7,0,6,5,0,1,4.67,52,185,110,2.0,0.0,1,0,43,3,0,1,0,2,0,1,6,Andy Fletcher,"G.Stephenson (4-24), J.Fassero (1-H), C.Eldred (2-H), S.Kline (2-H), J.Isringhausen (0-BSv), J.Simontacchi (3-W)"
93,94,94,Jul 13,,SDP,"W,3-1",9.0,8,1,1,0,2,10,0,0,4.63,33,122,80,3.0,1.0,0,0,31,1,0,0,0,0,1,2,5,Mark Carlson,"D.Haren (4-59), J.Fassero (0-H), J.Simontacchi (0-BW), S.Kline (0-H), J.Isringhausen (0-Sv)"
94,95,95,Jul 17,@,LAD,"L,3-6",8.0,8,6,6,0,1,8,2,1,4.65,33,135,81,0.0,0.0,0,0,31,2,0,0,0,0,0,0,3,Terry Craft,"G.Stephenson (4-38-L), J.Fassero (3), E.Yan (6)"
95,96,96,Jul 18,@,LAD,"L,5-8",8.0,11,8,8,0,2,7,1,1,4.69,38,126,85,2.0,2.0,1,1,34,3,0,0,0,1,1,0,4,Charlie Reliford,"B.Tomko (8-40), C.Eldred (5-BL), S.Kline (4), E.Yan (0)"
96,97,97,Jul 19,@,LAD,"W,3-1",9.0,6,1,1,0,2,4,1,0,4.65,34,134,89,0.0,0.0,0,0,32,2,0,0,0,0,0,0,4,Jay Klemm,"D.Haren (5-57-W), J.Simontacchi (5-H), L.Painter (8-H), J.Isringhausen (5-Sv)"
97,98,98,Jul 20,@,LAD,"W,10-7",9.0,12,7,7,0,0,8,5,0,4.68,39,143,97,2.0,1.0,0,0,39,0,0,0,0,0,0,0,4,Fieldin Culbreth,"W.Williams (8-37-W), L.Painter (0-H), C.Eldred (1-H), J.Isringhausen (0-Sv)"
98,99,99,Jul 21,@,SDP,"L,4-5",9.1,11,5,5,0,5,9,1,0,4.68,43,167,98,2.0,0.0,1,0,36,4,1,1,0,2,0,0,6,Brian Gorman,"M.Morris (10-53), J.Simontacchi (1), E.Yan (2-BSv), S.Kline (2-BSv), C.Eldred (0), L.Painter (0-L)"
99,100,100,Jul 22,@,SDP,"L,2-3",8.0,6,3,3,0,5,8,0,2,4.67,37,136,84,0.0,0.0,0,0,28,0,0,0,1,1,0,0,4,Bruce Dreckman,"J.Fassero (4-54-L), G.Stephenson (4), M.Crudale (53), S.Kline (0)"
