,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
50,51,51,May 31,@,OAK,"L,0-7",8.0,8,7,7,0,5,6,3,0,6.27,36,127,68,2.0,2.0,0,0,31,0,1,0,0,0,0,1,2,Derryl Cousins,"S.Elarton (4-44-L), J.Peralta (1)"
51,52,52,Jun 2,@,SEA,"L,0-4",8.0,9,4,4,0,1,6,2,0,6.24,32,120,72,2.0,0.0,0,0,31,2,0,0,0,0,0,1,3,Gary Cederstrom,"B.Keppel (4-57-L), J.Affeldt (5), J.Peralta (1)"
52,53,53,Jun 3,@,SEA,"L,1-12",8.0,11,12,12,0,7,6,3,0,6.36,41,176,96,1.0,0.0,2,0,31,2,1,0,0,3,0,1,6,Jim Reynolds,"S.Etherton (4-20-L), A.Sisco (3), E.Dessens (3), J.Peralta (0), A.Burgos (3), J.Gobble (4)"
53,54,54,Jun 4,@,SEA,"W,9-4",9.0,8,4,4,0,3,3,1,0,6.32,37,136,80,1.0,0.0,0,1,34,2,1,0,0,0,1,0,2,Tim Welke,"M.Redman (15-36-W), E.Dessens (0-Sv)"
54,55,55,Jun 5,@,SEA,"L,1-4",8.0,10,4,4,0,1,6,0,0,6.29,33,126,73,3.0,3.0,0,2,32,4,0,1,0,0,1,1,3,Gary Darling,"M.Wood (6-50-L), J.Gobble (1), J.Peralta (1)"
55,56,56,Jun 6,,TEX,"L,2-6",9.0,11,6,6,0,3,2,2,0,6.28,40,146,90,0.0,0.0,0,0,37,4,0,0,0,0,0,0,3,Jerry Layne,"S.Elarton (5-34-L), D.Bautista (6), J.Affeldt (3)"
56,57,57,Jun 7,,TEX,"L,2-4",9.0,10,4,4,0,2,4,0,1,6.24,38,127,77,3.0,3.0,0,0,34,2,0,1,0,1,0,2,3,Mike Muchlinski,"B.Keppel (4-64), A.Burgos (3-BL), E.Dessens (2)"
57,58,58,Jun 8,,TEX,"W,16-12",9.0,17,12,7,5,3,4,1,0,6.25,48,157,95,4.0,2.0,0,0,44,4,0,0,0,1,2,1,6,Ed Montague,"K.Snyder (99-9), J.Affeldt (1), A.Sisco (4), J.Gobble (2-W), E.Dessens (0), A.Burgos (0)"
58,59,59,Jun 9,,TBD,"W,4-2",9.0,10,2,2,0,2,6,0,0,6.18,36,139,89,0.0,0.0,0,0,34,2,0,0,0,0,0,2,2,Dan Iassogna,"M.Redman (4-59-W), A.Burgos (0-Sv)"
59,60,60,Jun 10,,TBD,"L,5-9",9.0,14,9,8,1,4,4,0,1,6.21,43,166,95,7.0,3.0,0,1,37,2,0,0,0,1,0,2,5,Bob Davidson,"M.Wood (4-40-L), J.Affeldt (1), J.Peralta (4), A.Sisco (1), T.Wellemeyer (13)"
