,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
56,58,57,57,Jun 4,@,PIT,"W,6-5",36,34,6,9,2,0,1,6,1,0,4,0,1,0,1,2,0,0,0.262,0.332,0.379,0.711,3,12,L,P.Maholm(42)
57,59,58,58,Jun 5,@,SDP,"L,0-1",36,31,0,5,0,0,0,0,4,0,5,0,1,0,1,0,2,0,0.26,0.33,0.376,0.706,9,13,R,C.Young(72)
58,60,59,59,Jun 6,@,SDP,"L,2-5",33,30,2,7,2,0,1,2,2,0,2,0,0,1,0,2,0,0,0.26,0.33,0.376,0.706,4,13,R,G.Maddux(54)
59,61,60,60,Jun 7,@,SDP,"L,5-6",38,32,5,8,2,0,1,5,4,0,6,0,2,0,0,0,0,1,0.26,0.33,0.377,0.706,6,15,R,J.Peavy(44)
60,62,61,61,Jun 8,,TOR,"W,4-3",36,34,4,7,2,0,2,4,2,0,4,0,0,0,0,0,1,0,0.259,0.328,0.378,0.706,5,17,R,D.McGowan(65)
61,63,62,62,Jun 9,,TOR,"L,0-1",36,34,0,8,1,0,0,0,1,0,3,0,1,0,0,0,1,0,0.259,0.327,0.376,0.703,9,13,R,S.Marcum(63)
62,64,63,63,Jun 10,,TOR,"L,5-11",41,33,5,8,2,0,0,5,6,0,4,1,0,1,0,1,1,0,0.258,0.328,0.375,0.703,9,17,R,R.Halladay(54)
63,65,64,64,Jun 11,,NYM,"W,5-3",35,32,5,8,3,0,0,5,3,0,6,0,0,0,0,0,2,0,0.258,0.328,0.374,0.702,6,14,R,O.Hernandez(38)
64,66,65,65,Jun 12,,NYM,"W,4-1",36,34,4,10,0,1,3,4,2,0,7,0,0,0,0,0,1,0,0.259,0.328,0.378,0.706,8,13,R,J.Maine(38)
65,67,66,66,Jun 13,,NYM,"W,9-1",40,35,9,13,1,2,2,9,3,1,1,0,2,0,0,0,1,0,0.261,0.329,0.383,0.712,7,15,R,J.Sosa(29)
66,68,67,67,Jun 15,,LAA,"W,2-1",31,28,2,6,0,0,0,2,2,0,4,1,0,0,0,2,0,0,0.26,0.329,0.381,0.71,5,14,R,E.Santana(61)
67,69,68,68,Jun 16,,LAA,"L,0-3",36,31,0,5,1,0,0,0,5,0,7,0,0,0,0,0,0,1,0.259,0.328,0.378,0.706,9,16,R,J.Weaver(59)
68,70,69,69,Jun 17,,LAA,"L,4-10",40,36,4,11,1,0,1,4,2,0,8,0,1,1,0,0,1,0,0.259,0.328,0.379,0.707,9,17,R,K.Escobar(55)
69,71,70,70,Jun 19,@,TOR,"W,10-1",45,40,10,14,3,0,1,10,5,0,6,0,0,0,0,1,3,0,0.261,0.33,0.381,0.711,8,12,R,D.McGowan(15)
70,72,71,71,Jun 20,@,TOR,"L,1-12",33,32,1,6,0,0,1,1,1,0,6,0,0,0,0,1,0,0,0.26,0.328,0.38,0.708,5,13,R,R.Halladay(69)
71,73,72,72,Jun 21,@,TOR,"W,8-4",42,37,8,11,4,0,1,8,4,1,4,1,0,0,0,0,0,0,0.26,0.329,0.381,0.71,7,12,R,S.Marcum(56)
72,74,73,73,Jun 22,@,TBD,"W,6-3",42,41,6,16,2,2,1,5,1,0,2,0,0,0,0,2,1,0,0.263,0.33,0.385,0.715,9,10,R,A.Sonnanstine(41)
73,75,74,74,Jun 23,@,TBD,"L,3-4",45,34,3,11,2,1,0,3,9,1,7,1,1,0,0,2,1,0,0.263,0.333,0.386,0.718,15,11,L,S.Kazmir(46)
74,76,75,75,Jun 24,@,TBD,"L,4-9",35,33,4,11,2,0,2,4,2,0,5,0,0,0,0,3,0,2,0.264,0.333,0.388,0.721,4,10,R,E.Jackson(47)
75,77,76,76,Jun 25,@,ARI,"W,8-1",39,35,8,9,1,2,1,8,3,0,4,1,0,0,1,1,0,1,0.264,0.333,0.39,0.723,4,13,R,M.Owings(51)
76,78,77,77,Jun 26,@,ARI,"W,6-5",46,41,6,12,4,0,2,6,5,2,6,0,0,0,0,1,2,0,0.265,0.334,0.392,0.726,10,17,R,E.Gonzalez(30)
77,79,78,78,Jun 27,@,ARI,"L,0-2",40,34,0,9,1,0,0,0,6,1,7,0,0,0,0,1,2,0,0.265,0.334,0.391,0.725,13,12,R,B.Webb(61)
78,80,79,79,Jun 28,@,ARI,"W,9-5",49,43,9,16,1,0,1,6,4,0,6,1,0,1,1,0,1,0,0.266,0.336,0.392,0.728,13,13,L,R.Johnson(33)
79,81,80,80,Jun 29,,SDP,"L,6-7",41,40,6,14,3,0,0,6,1,0,9,0,0,0,0,1,5,0,0.268,0.336,0.392,0.728,8,16,R,C.Young(58)
80,82,81,81,Jun 30,,SDP,"L,1-3",45,40,1,6,0,0,1,1,4,0,10,0,1,0,0,0,3,1,0.266,0.335,0.39,0.725,8,18,R,J.Peavy(68)
81,84,82,82,Jul 1,,SDP,"W,5-0",37,31,5,9,0,0,2,5,5,0,6,0,1,0,0,1,2,0,0.266,0.335,0.391,0.726,8,13,R,J.Germano(38)
82,85,83,83,Jul 2,,ATL,"W,8-2",41,36,8,12,3,0,1,8,3,1,7,1,0,1,1,0,2,0,0.267,0.336,0.392,0.728,9,15,R,J.Smoltz(51)
83,86,84,84,Jul 3,,ATL,"W,7-6",38,35,7,13,3,0,1,7,2,0,5,0,1,0,1,1,1,1,0.268,0.337,0.394,0.731,7,17,R,K.Davies(24)
84,87,85,85,Jul 4,,ATL,"L,2-5",38,34,2,8,4,0,0,1,4,0,7,0,0,0,0,1,1,0,0.268,0.337,0.394,0.73,9,18,L,C.James(56)
85,88,86,86,Jul 5,,ATL,"L,6-8",44,40,6,14,1,1,0,4,4,0,4,0,0,0,1,2,0,0,0.269,0.337,0.394,0.732,11,13,R,T.Hudson(15)
86,89,87,87,Jul 6,,FLA,"L,5-6",47,38,5,9,1,0,1,4,9,0,7,0,0,0,1,2,0,0,0.269,0.338,0.393,0.732,12,20,L,D.Willis(43)
87,90,88,88,Jul 7,,FLA,"L,2-7",40,38,2,12,0,0,0,2,2,0,3,0,0,0,0,0,1,0,0.269,0.338,0.392,0.731,11,13,R,S.Mitre(48)
88,91,89,89,Jul 8,,FLA,"W,9-3",45,40,9,16,0,0,2,9,5,0,5,0,0,0,1,1,0,0,0.271,0.34,0.395,0.734,12,14,L,S.Olsen(31)
