,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
87,88,88,Jul 8,,OAK,"L,1-2",33,31,1,6,2,0,0,1,2,0,10,0,0,0,0,1,0,1,0.272,0.347,0.442,0.79,5,11,R,F.Montas(69)
88,89,89,Jul 9,,NYY,"L,0-4",32,30,0,3,2,0,0,0,2,0,6,0,0,0,0,0,0,0,0.27,0.345,0.44,0.785,5,9,L,N.Cortes(60)
89,90,90,Jul 10,,NYY,"L,0-1",31,29,0,3,0,0,0,0,2,0,12,0,0,0,0,1,1,0,0.269,0.344,0.437,0.78,4,9,R,G.Cole(91)
90,91,91,Jul 11,,NYY,"W,8-7",37,34,8,10,3,0,3,8,2,0,6,1,0,0,0,1,3,0,0.269,0.344,0.439,0.783,4,11,R,J.Taillon(60)
91,92,92,Jul 16,@,CHW,"W,7-1",43,37,7,10,2,0,1,7,4,0,12,2,0,0,0,0,1,0,0.269,0.344,0.438,0.783,9,9,R,D.Cease(53)
92,93,93,Jul 17,@,CHW,"L,1-10",30,30,1,3,1,0,1,1,0,0,8,0,0,0,0,0,0,0,0.267,0.342,0.437,0.779,2,11,R,L.Giolito(85)
93,94,94,Jul 18,@,CHW,"L,0-4",28,28,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0.265,0.34,0.433,0.773,1,10,L,C.Rodon(85)
94,95,95,Jul 19,,CLE,"W,4-3",36,33,4,9,2,0,1,4,2,0,11,1,0,0,0,0,1,0,0.265,0.34,0.433,0.773,8,10,R,J.Mejia(39)
95,96,96,Jul 20,,CLE,"W,9-3",40,36,9,14,3,0,3,9,3,0,5,1,0,0,0,1,1,0,0.267,0.341,0.436,0.777,7,12,R,T.McKenzie(28)
96,97,97,Jul 21,,CLE,"L,4-5",33,33,4,6,2,0,2,4,0,0,7,0,0,0,0,0,0,0,0.266,0.339,0.436,0.775,2,9,R,E.Morgan(54)
97,98,98,Jul 23,,TEX,"W,7-3",37,33,7,8,1,0,1,7,3,0,9,0,0,1,1,0,1,0,0.266,0.339,0.435,0.774,6,9,L,K.Allard(24)
98,99,99,Jul 24,,TEX,"W,4-1",35,24,4,5,1,0,1,4,8,0,5,1,0,2,0,2,0,0,0.265,0.34,0.435,0.774,7,10,R,K.Gibson(50)
99,100,100,Jul 25,,TEX,"W,3-1",31,25,3,4,0,0,1,3,6,0,7,0,0,0,0,2,1,1,0.265,0.339,0.434,0.773,4,11,L,T.Hearn(61)
100,101,101,Jul 26,@,SEA,"L,8-11",42,37,8,10,3,0,3,8,4,0,7,1,0,0,0,0,0,0,0.265,0.34,0.435,0.775,7,9,R,D.McCaughan(19)
101,102,102,Jul 27,@,SEA,"W,8-6",43,41,8,15,4,0,1,7,2,0,4,0,0,0,0,0,0,0,0.266,0.34,0.437,0.777,8,10,R,C.Flexen(19)
102,103,103,Jul 28,@,SEA,"W,11-4",49,42,11,15,4,0,2,11,6,0,11,1,0,0,0,1,2,0,0.267,0.342,0.439,0.78,11,9,L,Y.Kikuchi(44)
103,104,104,Jul 30,@,SFG,"W,9-6",46,41,9,13,2,0,3,9,5,0,13,0,0,0,1,0,0,0,0.268,0.342,0.44,0.782,10,16,R,K.Gausman(46)
104,105,105,Jul 31,@,SFG,"L,6-8",37,36,6,7,1,0,3,5,1,0,7,0,0,0,2,0,0,0,0.267,0.341,0.441,0.782,4,15,L,A.Wood(39)
105,106,106,Aug 1,@,SFG,"L,3-5",36,35,3,10,1,0,1,2,1,0,5,0,0,0,1,2,0,0,0.267,0.341,0.44,0.781,6,15,R,L.Webb(52)
106,107,107,Aug 3,@,LAD,"W,3-0",38,33,3,8,4,0,1,3,5,2,8,0,0,0,0,1,0,0,0.267,0.341,0.44,0.781,8,14,R,W.Buehler(60)
107,108,108,Aug 4,@,LAD,"L,5-7",36,35,5,8,0,0,3,5,1,0,15,0,0,0,0,0,1,0,0.266,0.34,0.441,0.781,4,16,R,M.Scherzer(68)
108,109,109,Aug 5,,MIN,"L,3-5",34,32,3,5,1,0,2,3,2,0,5,0,0,0,0,0,0,0,0.265,0.339,0.44,0.779,4,9,R,G.Jax(57)
109,110,110,Aug 6,,MIN,"L,4-5",46,44,4,10,1,0,2,4,2,0,13,0,0,0,1,0,0,0,0.265,0.338,0.44,0.778,11,11,R,B.Ober(45)
110,111,111,Aug 7,,MIN,"W,4-0",34,33,4,10,1,0,1,4,1,0,7,0,0,0,0,1,2,0,0.265,0.338,0.439,0.777,6,9,R,M.Pineda(53)
