,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
67,68,68,Jun 19,,CHW,"W,4-3",9.0,8,3,3,0,2,9,1,0,4.3,37,121,81,2.0,0.0,0,0,34,3,0,1,1,0,0,0,4,Jim Reynolds,"V.Padilla (6-57), R.Cormier (0), C.Silva (2), D.Plesac (2-W)"
68,69,69,Jun 20,,CHW,"L,1-6",9.0,10,6,6,0,5,9,2,0,4.33,42,177,115,3.0,0.0,1,1,37,1,1,0,0,0,1,0,3,Matt Hollowell,"R.Person (5-31-L), C.Silva (0), J.Santiago (1)"
69,70,70,Jun 21,,MIN,"W,3-0",9.0,4,0,0,0,1,13,0,0,4.27,32,122,83,0.0,0.0,1,0,31,0,0,0,0,0,0,0,3,Tony Randazzo,"B.Duckworth (5-77-W), D.Plesac (1-H), J.Mesa (2-Sv)"
70,71,71,Jun 22,,MIN,"L,1-4",11.0,8,4,4,0,5,6,0,0,4.25,46,172,103,3.0,2.0,0,0,40,2,0,1,1,0,0,0,5,Larry Poncino,"T.Adams (5-67), R.Cormier (2), J.Mesa (0), D.Plesac (0-L), R.Bottalico (3)"
71,72,72,Jun 23,,MIN,"L,1-5",9.0,9,5,5,0,1,6,3,1,4.26,37,140,92,0.0,0.0,1,1,35,1,0,0,0,0,1,1,2,Kevin Kelley,"R.Wolf (4-61-L), C.Silva (2)"
72,73,73,Jun 24,@,FLA,"W,15-4",9.0,8,4,4,0,4,4,2,0,4.26,39,140,88,0.0,0.0,0,0,35,2,0,0,0,0,0,0,3,Bill Hohn,"V.Padilla (4-58-W), J.Santiago (3), D.Nickle (99)"
73,74,74,Jun 25,@,FLA,"W,7-6",11.0,11,6,6,0,9,9,2,0,4.27,52,208,114,2.0,1.0,4,1,41,4,1,3,1,1,0,0,6,Larry Young,"R.Person (4-44), C.Silva (1), J.Santiago (0), R.Cormier (2), J.Mesa (2-W), D.Plesac (2-Sv)"
74,75,75,Jun 26,@,FLA,"L,2-6",8.0,10,6,6,0,10,4,3,1,4.3,42,171,94,0.0,0.0,1,0,31,1,0,0,0,0,0,2,3,Fieldin Culbreth,"B.Duckworth (4-22-L), D.Coggin (7), D.Nickle (1)"
75,76,76,Jun 27,@,FLA,"W,7-3",9.0,8,3,3,0,0,6,1,0,4.28,33,111,76,0.0,0.0,0,0,33,1,0,0,0,0,0,2,3,Bill Miller,"T.Adams (4-53-W), D.Plesac (1), C.Silva (1)"
76,77,77,Jun 28,@,BAL,"W,6-2",9.0,8,2,2,0,1,4,2,0,4.25,33,126,86,1.0,0.0,0,0,32,1,0,0,0,0,0,3,2,CB Bucknor,"R.Wolf (4-60-W), C.Silva (0)"
77,78,78,Jun 29,@,BAL,"L,1-11",8.0,18,11,11,0,3,4,2,0,4.34,45,141,91,2.0,2.0,0,0,42,2,1,0,0,0,1,1,4,Mark Carlson,"V.Padilla (4-24-L), D.Coggin (2), R.Cormier (3), D.Nickle (2)"
78,79,79,Jun 30,@,BAL,"W,8-5",9.0,9,5,5,0,8,6,1,0,4.35,43,165,97,2.0,0.0,0,0,34,3,0,0,0,1,0,1,4,John Hirschbeck,"R.Person (4-39-W), J.Santiago (4-H), C.Silva (1-H), J.Mesa (4-Sv)"
79,80,80,Jul 1,,NYM,"W,6-3",9.0,7,3,3,0,1,12,2,0,4.34,35,144,94,4.0,0.0,3,0,34,2,0,0,0,0,0,0,4,Ted Barrett,"B.Duckworth (4-65-W), C.Silva (0), D.Plesac (3-H), J.Mesa (0-Sv)"
80,81,81,Jul 2,,NYM,"L,6-12",9.0,15,12,12,0,2,8,0,1,4.43,46,165,109,2.0,2.0,1,0,42,4,0,0,0,1,1,0,5,Brian Runge,"T.Adams (4-31-L), R.Cormier (2), D.Coggin (2), J.Santiago (1), D.Nickle (2)"
