,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
61,62,62,Jun 13,,DET,"W,9-3",9.0,7,3,3,0,2,4,2,0,4.2,35,128,80,0.0,0.0,0,0,32,1,0,0,0,1,0,1,2,Mike Everitt,"Z.Duke (4-60-W), J.Chavez (3)"
62,63,63,Jun 14,,DET,"W,6-3",9.0,5,3,3,0,5,3,0,1,4.18,36,155,98,2.0,0.0,0,0,29,1,0,0,1,0,0,2,5,Gerry Davis,"R.Ohlendorf (4-64-W), S.Jackson (1), S.Burnett (1-H), J.Grabow (1-H), M.Capps (2-Sv)"
63,64,64,Jun 16,@,MIN,"L,2-8",8.0,16,8,8,0,3,5,0,0,4.25,37,137,89,2.0,2.0,1,0,33,3,0,0,0,1,0,5,3,Marvin Hudson,"P.Maholm (4-10-L), J.Karstens (5), E.Meek (7)"
64,65,65,Jun 17,@,MIN,"W,8-2",9.0,6,2,2,0,7,3,0,0,4.22,39,161,88,0.0,0.0,0,0,32,2,1,0,0,0,0,1,3,Lance Barksdale,"I.Snell (4-53-W), J.Grabow (2-H), S.Jackson (2)"
65,66,66,Jun 18,@,MIN,"L,1-5",8.0,10,5,5,0,2,2,2,0,4.24,35,130,84,0.0,0.0,1,0,33,3,1,0,0,0,0,1,2,Delfin Colon,"Z.Duke (4-44-L), J.Chavez (4)"
66,67,67,Jun 19,@,COL,"L,3-7",8.0,10,7,7,0,0,6,2,0,4.28,33,135,91,0.0,0.0,1,1,30,4,0,0,1,2,0,0,4,Laz Diaz,"R.Ohlendorf (4-28-L), S.Burnett (4), E.Meek (2), M.Capps (4)"
67,68,68,Jun 20,@,COL,"L,7-9",8.1,12,9,9,0,3,7,3,0,4.36,39,146,96,0.0,0.0,2,0,36,1,1,0,0,0,0,0,5,Eric Cooper,"C.Morton (9-51), S.Burnett (0), S.Jackson (2-H), J.Grabow (2-BSv), J.Chavez (1-L)"
68,69,69,Jun 21,@,COL,"L,4-5",8.0,11,5,5,0,6,8,1,0,4.38,39,139,84,3.0,0.0,0,1,31,3,0,1,2,0,0,0,3,Mike Reilly,"P.Maholm (4-34-L), J.Karstens (4), S.Jackson (0)"
69,70,70,Jun 23,,CLE,"L,4-5",9.0,7,5,5,0,4,7,1,0,4.39,38,156,102,2.0,0.0,0,0,33,0,1,0,1,0,0,0,6,Chris Guccione,"I.Snell (5-32-L), J.Karstens (1), S.Burnett (2), E.Meek (3), J.Chavez (2), M.Capps (3)"
70,71,71,Jun 24,,CLE,"W,10-6",9.0,9,6,3,3,3,6,2,0,4.37,40,146,94,1.0,0.0,0,0,37,1,0,0,0,0,1,0,5,Mike Winters,"Z.Duke (5-60-W), J.Chavez (0), J.Grabow (3), S.Jackson (2), S.Burnett (0)"
71,72,72,Jun 25,,CLE,"W,3-2",9.0,5,2,2,0,6,5,1,0,4.33,37,143,84,0.0,0.0,2,0,31,1,0,0,0,0,0,1,3,Jerry Layne,"R.Ohlendorf (5-58), J.Grabow (0), M.Capps (1-W)"
