,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
54,56,55,55,Jun 1(2),,SFG,"W,7-1",9.0,8,1,1,0,0,10,0,0,2.97,33,106,73,,,0,0,33,2,0,0,0,0,0,2,1,Scott Barry,A.Wainwright (4-77-W)
55,57,56,56,Jun 2,,SFG,"L,2-4",9.0,11,4,4,0,2,4,0,0,2.99,36,114,82,3.0,2.0,0,0,34,4,0,0,0,0,0,4,5,Tim Welke,"T.Lyons (4-42-L), R.Choate (2), S.Maness (2), V.Marte (0), K.Butler (0)"
56,58,57,57,Jun 3,,ARI,"W,7-1",9.0,7,1,1,0,1,7,0,0,2.96,34,132,93,0.0,0.0,0,1,33,2,0,0,0,0,0,0,3,Jordan Baker,"L.Lynn (4-68-W), T.Rosenthal (5), E.Mujica (4)"
57,59,58,58,Jun 4,,ARI,"L,6-7",14.0,14,7,7,0,4,14,1,0,3.0,59,221,147,2.0,0.0,0,0,55,4,0,0,0,0,0,1,6,Dana DeMuth,"M.Wacha (4-23), S.Maness (1), T.Rosenthal (0), E.Mujica (0), K.Butler (1), V.Marte (1-L)"
58,60,59,59,Jun 5,,ARI,"L,3-10",9.0,11,10,9,1,2,8,1,3,3.1,43,164,99,3.0,3.0,0,0,38,2,0,0,0,0,1,1,3,Paul Nauert,"J.Kelly (5-56-L), R.Choate (2), M.Cleto (99)"
59,61,60,60,Jun 6,,ARI,"W,12-8",9.0,13,8,8,0,3,14,0,0,3.18,41,178,120,5.0,2.0,0,0,37,2,0,0,0,1,0,1,5,Angel Hernandez,"S.Miller (4-61-W), S.Maness (1), K.Siegrist (99), K.Butler (1), E.Mujica (1-Sv)"
60,62,61,61,Jun 7,@,CIN,"W,9-2",9.0,8,2,2,0,1,7,0,0,3.16,36,132,92,0.0,0.0,0,0,34,3,0,0,1,0,1,1,3,Chris Guccione,"A.Wainwright (5-61-W), R.Choate (1), T.Rosenthal (2)"
61,63,62,62,Jun 8,@,CIN,"L,2-4",8.0,10,4,4,0,3,7,2,0,3.18,35,126,76,5.0,1.0,0,0,32,4,0,1,0,0,0,2,5,Mike Estabrook,"T.Lyons (5-41-L), R.Choate (0), S.Maness (1), K.Siegrist (1), K.Butler (1)"
62,64,63,63,Jun 9,@,CIN,"W,11-4",10.0,6,4,4,0,4,12,0,2,3.19,40,142,100,2.0,0.0,0,0,32,2,0,0,1,1,1,2,5,Phil Cuzzi,"L.Lynn (5-49), R.Choate (0), S.Maness (0), T.Rosenthal (1-W), K.Siegrist (0)"
63,65,64,64,Jun 11,@,NYM,"W,9-2",9.0,5,2,2,0,4,7,1,0,3.17,35,136,82,0.0,0.0,0,0,30,0,0,0,0,1,0,1,3,Alan Porter,"M.Wacha (6-55-W), R.Choate (1), K.Butler (2)"
64,66,65,65,Jun 12,@,NYM,"L,1-5",8.0,7,5,5,0,0,12,3,0,3.2,31,118,82,0.0,0.0,0,0,31,1,0,0,0,0,0,0,3,Greg Gibson,"S.Miller (5-56-L), S.Maness (2), E.Mujica (5)"
65,67,66,66,Jun 13,@,NYM,"W,2-1",9.0,7,1,1,0,2,8,1,0,3.17,36,124,83,0.0,0.0,0,0,34,1,0,1,0,0,0,0,3,Chris Conroy,"A.Wainwright (5-73-W), T.Rosenthal (3-H), E.Mujica (0-Sv)"
66,68,67,67,Jun 14,@,MIA,"L,4-5",8.0,10,5,3,2,1,2,0,1,3.17,35,129,84,0.0,0.0,1,0,33,5,0,0,0,0,1,2,4,Phil Cuzzi,"J.Westbrook (36-34-L), J.Kelly (8), K.Butler (2), K.Siegrist (4)"
67,69,68,68,Jun 15,@,MIA,"W,13-7",9.0,11,7,7,0,3,10,1,2,3.23,42,159,98,0.0,0.0,0,0,36,3,1,0,0,1,0,1,5,Tom Hallion,"L.Lynn (5-24-W), S.Maness (2-H), R.Choate (3-H), T.Rosenthal (1), K.Butler (0)"
68,70,69,69,Jun 16,@,MIA,"L,2-7",8.0,11,7,7,0,3,7,0,1,3.29,39,126,81,1.0,0.0,1,0,35,3,0,0,0,0,0,0,4,Chris Guccione,"T.Lyons (7-31-L), J.Kelly (1), S.Maness (0), K.Siegrist (1)"
69,71,70,70,Jun 17,,CHC,"W,5-2",9.0,5,2,2,0,4,8,1,0,3.27,36,142,91,2.0,0.0,0,0,32,0,0,0,0,0,0,0,5,D.J. Reyburn,"S.Miller (4-66-W), K.Siegrist (0-H), S.Maness (0-H), T.Rosenthal (1), E.Mujica (3-Sv)"
70,72,71,71,Jun 18,,CHC,"L,2-4",9.0,8,4,4,0,1,4,2,0,3.28,36,131,88,0.0,0.0,0,0,34,4,0,0,1,0,0,0,3,Bill Welke,"A.Wainwright (4-50-L), K.Butler (2), J.Kelly (1)"
71,73,72,72,Jun 19,,CHC,"W,4-1",9.0,2,1,0,1,4,4,0,1,3.23,32,122,77,0.0,0.0,0,1,26,0,0,0,0,1,1,2,3,Adrian Johnson,"J.Westbrook (4-70-W), T.Rosenthal (1-H), E.Mujica (1-Sv)"
72,74,73,73,Jun 20,,CHC,"W,6-1",9.0,5,1,1,0,2,8,1,0,3.2,34,131,89,1.0,0.0,0,0,32,0,0,0,0,0,0,0,4,Fieldin Culbreth,"L.Lynn (4-66-W), S.Maness (2), R.Choate (4), K.Siegrist (2)"
