,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
71,73,72,72,Jun 18,,OAK,"W,11-1",9.0,4,1,1,0,2,12,0,1,3.89,34,145,90,0.0,0.0,1,0,31,1,0,0,0,0,0,0,3,Jerry Meals,"D.Haren (5-72-W), J.Cruz (2), C.Qualls (4)"
72,74,73,73,Jun 19,,OAK,"W,2-1",9.0,3,1,1,0,2,11,0,0,3.85,31,139,85,0.0,0.0,0,0,29,1,0,0,0,0,0,1,4,Paul Emmel,"D.Davis (5-68), C.Qualls (0), T.Pena (1-W), B.Lyon (1-Sv)"
73,75,74,74,Jun 20,@,MIN,"L,2-7",8.0,11,7,7,0,2,1,1,0,3.9,34,112,74,,,0,0,31,3,0,0,0,1,0,2,1,Marvin Hudson,R.Johnson (5-31-L)
74,76,75,75,Jun 21,@,MIN,"L,1-6",8.0,10,6,6,0,2,4,0,0,3.93,35,144,93,3.0,2.0,0,0,33,4,0,0,0,0,0,1,4,Mike Winters,"M.Owings (5-53-L), C.Qualls (1), J.Cruz (2), L.Rosales (5)"
75,77,76,76,Jun 22,@,MIN,"L,3-5",8.0,9,5,4,1,3,5,0,1,3.94,35,124,81,2.0,0.0,0,1,29,1,0,0,1,1,1,1,3,Brian Knight,"B.Webb (4-46-L), D.Slaten (4), J.Cruz (0)"
76,78,77,77,Jun 23,@,BOS,"W,2-1",9.0,4,1,1,0,2,5,0,1,3.9,34,129,82,0.0,0.0,0,0,30,1,0,0,0,1,0,0,3,Tim McClelland,"D.Haren (4-77-W), T.Pena (3-H), B.Lyon (3-Sv)"
77,79,78,78,Jun 24,@,BOS,"L,4-5",8.0,11,5,5,0,1,7,1,0,3.92,35,123,84,4.0,2.0,0,0,34,1,0,0,0,0,0,1,3,Mike Everitt,"D.Davis (4-56), C.Qualls (2-BL), T.Pena (0)"
78,80,79,79,Jun 25,@,BOS,"L,0-5",8.0,12,5,5,0,3,8,1,0,3.94,38,157,102,0.0,0.0,1,0,34,5,0,1,0,1,0,1,3,Mike DiMuro,"R.Johnson (4-51-L), J.Cruz (2), D.Slaten (2)"
79,81,80,80,Jun 27,@,FLA,"L,1-3",8.0,4,3,3,0,2,10,1,0,3.93,30,138,94,1.0,0.0,0,0,28,1,0,0,0,0,0,0,4,Charlie Reliford,"M.Owings (5-46-L), E.Gonzalez (9), L.Rosales (5), C.Qualls (2)"
80,82,81,81,Jun 28,@,FLA,"W,6-2",9.0,7,2,2,0,3,12,0,1,3.91,38,155,97,2.0,1.0,1,0,33,2,0,1,0,1,1,0,4,Greg Gibson,"B.Webb (5-59-W), J.Cruz (2), T.Pena (3), B.Lyon (4)"
81,83,82,82,Jun 29,@,FLA,"L,3-4",8.1,10,4,3,1,3,9,1,0,3.9,39,143,91,0.0,0.0,0,0,35,3,0,0,1,0,1,0,3,Brian Runge,"D.Haren (5-70), T.Pena (0-H), B.Lyon (0-BL)"
82,84,83,83,Jun 30,,MIL,"W,6-3",9.0,7,3,3,0,5,8,0,1,3.89,39,155,96,3.0,1.0,0,0,33,3,0,0,0,0,0,1,4,Tim Tschida,"D.Davis (5-46-W), C.Qualls (2-H), T.Pena (0-H), B.Lyon (0-Sv)"
83,86,84,84,Jul 1,,MIL,"L,6-8",9.0,10,8,8,0,3,8,3,0,3.94,40,156,107,2.0,0.0,3,0,37,2,0,1,0,0,0,0,4,Jim Joyce,"R.Johnson (5-20-L), C.Robertson (99), L.Rosales (3), D.Slaten (5)"
84,87,85,85,Jul 2,,MIL,"L,3-4",9.0,8,4,3,1,0,4,1,1,3.93,36,125,87,0.0,0.0,0,0,33,1,1,0,2,0,1,0,5,Jeff Nelson,"Y.Petit (66-68), D.Slaten (0-H), C.Qualls (1-BSv), T.Pena (1), B.Lyon (1-L)"
85,88,86,86,Jul 3,,MIL,"W,6-5",9.0,12,5,5,0,2,8,2,1,3.94,41,129,88,0.0,0.0,2,0,38,3,0,0,0,0,0,0,4,Adrian Johnson,"B.Webb (4-38), J.Cruz (4), C.Robertson (1), L.Rosales (1-W)"
86,89,87,87,Jul 4,,SDP,"L,1-5",9.0,11,5,5,0,3,8,0,0,3.95,41,159,103,3.0,1.0,0,0,36,1,0,0,0,2,0,0,5,Brian O'Nora,"D.Haren (4-61-L), D.Slaten (1), C.Qualls (1), L.Rosales (0), M.Owings (6)"
87,90,88,88,Jul 5,,SDP,"L,2-4",9.0,8,4,4,0,1,7,3,0,3.95,34,143,84,0.0,0.0,0,0,32,1,0,0,1,0,0,1,3,Tom Hallion,"D.Davis (4-62-L), J.Cruz (1), T.Pena (2)"
88,91,89,89,Jul 6,,SDP,"W,3-2",9.0,7,2,1,1,0,14,1,1,3.92,34,141,93,1.0,0.0,0,0,33,2,0,0,0,0,0,1,4,Mike Muchlinski,"R.Johnson (4-73-W), C.Qualls (1-H), T.Pena (0-H), B.Lyon (3-Sv)"
89,92,90,90,Jul 8,@,WSN,"W,2-0",9.0,6,0,0,0,2,8,0,0,3.87,35,140,88,0.0,0.0,0,0,33,1,0,0,0,0,1,1,4,Angel Hernandez,"B.Webb (4-64-W), C.Qualls (1-H), T.Pena (1-H), B.Lyon (1-Sv)"
90,93,91,91,Jul 9,@,WSN,"L,0-5",8.0,6,5,5,0,6,3,1,3,3.89,37,139,79,2.0,2.0,1,0,28,1,0,0,0,0,0,2,4,Chad Fairchild,"M.Owings (4-52-L), C.Robertson (5), L.Rosales (4), Y.Petit (6)"
91,94,92,92,Jul 10,@,WSN,"W,7-5",11.0,8,5,4,1,3,10,0,0,3.88,46,179,122,3.0,2.0,0,0,43,2,0,1,0,0,3,1,4,Eric Cooper,"D.Haren (5-77), B.Lyon (1-BSv), T.Pena (1-BSv), C.Qualls (1-W)"
92,95,93,93,Jul 11,@,PHI,"L,5-6",11.1,15,6,6,0,9,5,1,0,3.9,56,200,116,1.0,1.0,1,1,44,1,1,4,3,0,0,1,6,Brian Gorman,"D.Davis (5-50), C.Qualls (0-H), D.Slaten (6), T.Pena (0-BSv), L.Rosales (1), C.Robertson (1-L)"
93,96,94,94,Jul 12,@,PHI,"W,10-4",9.0,5,4,4,0,2,7,2,0,3.9,33,127,88,0.0,0.0,0,1,30,1,0,0,1,0,0,0,3,Bruce Dreckman,"R.Johnson (5-48-W), L.Rosales (0), M.Owings (2)"
94,97,95,95,Jul 13,@,PHI,"L,3-6",8.0,11,6,6,0,0,7,2,1,3.92,36,127,88,0.0,0.0,2,0,35,3,0,0,0,0,0,0,3,Phil Cuzzi,"B.Webb (4-61), C.Qualls (1-L), C.Robertson (1)"
95,98,96,96,Jul 18,,LAD,"L,7-8",11.0,11,8,7,1,3,5,4,1,3.95,47,202,122,2.0,0.0,0,0,43,3,0,0,0,0,0,0,7,Jim Reynolds,"D.Davis (6-31), Y.Petit (8), L.Rosales (5-BSv), T.Pena (6), B.Lyon (7), D.Slaten (6-L), C.Robertson (4)"
96,99,97,97,Jul 19,,LAD,"W,3-2",9.0,8,2,2,0,3,7,1,0,3.93,37,145,90,0.0,0.0,0,0,34,1,0,0,0,0,0,1,3,Kerwin Danley,"D.Haren (8-74-W), T.Pena (0-H), B.Lyon (0-Sv)"
97,100,98,98,Jul 20,,LAD,"L,5-6",9.0,12,6,6,0,3,4,0,0,3.95,40,141,87,1.0,1.0,0,1,36,3,1,0,1,0,1,2,3,Tim Timmons,"B.Webb (6-67), B.Lyon (0-BL), L.Rosales (1)"
