,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
88,91,89,89,Jul 6,@,PHI,"W,6-3",9.0,7,3,3,0,1,6,2,0,4.17,36,140,82,,,0,0,35,1,0,0,0,0,2,1,1,Kevin Kelley,M.Redman (5-66-W)
89,92,90,90,Jul 7,@,CHC,"L,3-6",8.0,12,6,6,0,5,7,1,0,4.2,37,134,79,2.0,0.0,2,0,31,1,0,1,1,0,0,3,3,Paul Emmel,"J.Beckett (5-30-L), N.Bump (1), A.Almanza (4)"
90,93,91,91,Jul 8,@,CHC,"W,4-3",9.0,7,3,3,0,4,7,1,2,4.18,40,160,96,2.0,0.0,0,0,34,3,0,0,0,0,0,0,3,Bill Miller,"D.Willis (5-66), N.Bump (0-W), B.Looper (2-Sv)"
91,94,92,92,Jul 9,@,CHC,"L,1-5",8.0,8,5,5,0,3,4,2,0,4.2,35,136,77,1.0,0.0,2,0,32,2,0,0,0,0,1,1,2,Joe West,"C.Pavano (4-53-L), T.Phelps (4)"
92,95,93,93,Jul 11,@,MON,"W,5-4",9.0,5,4,4,0,0,4,1,1,4.19,31,92,69,0.0,0.0,0,0,30,0,0,0,0,0,1,3,2,Terry Craft,"B.Penny (5-60-W), B.Looper (2-Sv)"
93,96,94,94,Jul 12,@,MON,"L,1-7",8.0,11,7,7,0,5,5,1,0,4.23,40,158,101,0.0,0.0,1,0,34,1,0,0,1,0,0,0,5,Charlie Reliford,"M.Redman (5-19-L), M.Tejera (6), N.Bump (3), A.Almanza (4), J.Beckett (4)"
94,97,95,95,Jul 13,@,MON,"W,11-4",9.0,8,4,3,1,4,6,0,1,4.22,40,173,111,0.0,0.0,0,0,35,1,0,0,0,0,1,1,5,Marty Foster,"D.Willis (4-48-W), N.Bump (0), T.Phelps (3), U.Urbina (3), B.Looper (1)"
95,98,96,96,Jul 18,,CHC,"W,6-0",9.0,5,0,0,0,0,11,0,0,4.17,30,121,80,0.0,0.0,0,0,29,1,0,0,1,0,0,2,3,Tim Welke,"M.Redman (5-78-W), U.Urbina (4), B.Looper (4)"
96,99,97,97,Jul 19,,CHC,"L,0-1",9.0,4,1,0,1,2,9,0,0,4.13,34,118,77,0.0,0.0,0,0,31,1,0,0,0,1,1,0,2,Gary Cederstrom,"B.Penny (7-79-L), N.Bump (5)"
97,100,98,98,Jul 20,,CHC,"L,2-16",9.0,20,16,15,1,5,8,2,0,4.24,52,200,116,2.0,1.0,1,0,47,9,0,0,0,0,1,1,4,Mark Wegner,"D.Willis (6-18-L), T.Phelps (6), M.Tejera (7), A.Almanza (7)"
98,101,99,99,Jul 21,,MON,"W,4-1",9.0,9,1,1,0,2,8,0,0,4.21,35,138,99,0.0,0.0,0,0,32,0,1,0,1,0,0,3,3,Ed Rapuano,"J.Beckett (8-69-W), U.Urbina (2), B.Looper (2)"
99,102,100,100,Jul 22,,MON,"W,9-1",9.0,5,1,1,0,1,2,0,1,4.18,33,109,76,,,0,0,28,0,0,0,2,1,0,1,1,Dan Iassogna,C.Pavano (12-74-W)
100,103,101,101,Jul 23,@,ATL,"W,5-4",12.0,7,4,4,0,5,5,0,0,4.16,47,170,102,2.0,0.0,0,0,42,0,1,0,0,0,1,1,4,Matt Hollowell,"M.Redman (4-64), U.Urbina (1-H), B.Looper (1-BSv), N.Bump (3-W)"
