,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
62,64,63,63,Jun 8,,DET,"W,7-3",39,35,7,12,2,0,1,5,4,0,2,0,0,0,2,2,0,1,0.265,0.331,0.432,0.763,8,9,L,P.Coke(24)
63,65,64,64,Jun 9,@,MIN,"L,4-5",41,36,4,12,1,0,2,4,1,1,8,1,2,1,1,0,0,1,0.266,0.331,0.433,0.765,10,11,R,N.Blackburn(51)
64,66,65,65,Jun 10,@,MIN,"W,9-3",44,41,9,13,2,0,0,8,1,0,3,2,0,0,1,0,1,0,0.267,0.332,0.432,0.764,8,9,L,B.Duensing(23)
65,67,66,66,Jun 11,@,MIN,"L,1-8",31,31,1,5,1,0,0,1,0,0,7,0,0,0,0,1,0,0,0.266,0.33,0.429,0.759,3,9,R,S.Baker(80)
66,68,67,67,Jun 12,@,MIN,"L,1-6",30,30,1,2,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0.263,0.326,0.424,0.751,2,10,L,F.Liriano(83)
67,69,68,68,Jun 14,@,NYY,"L,4-12",37,35,4,8,1,0,0,4,2,0,9,0,0,0,0,0,0,0,0.262,0.326,0.422,0.747,6,10,L,C.Sabathia(51)
68,70,69,69,Jun 15,@,NYY,"L,4-12",39,34,4,10,1,0,1,4,4,0,4,0,0,1,1,1,1,0,0.263,0.326,0.422,0.748,8,9,R,I.Nova(38)
69,71,70,70,Jun 16,@,NYY,"L,2-3",48,42,2,9,2,0,0,2,4,2,6,2,0,0,0,1,0,2,0.262,0.326,0.419,0.745,10,9,R,B.Gordon(46)
70,72,71,71,Jun 17,@,ATL,"W,6-2",43,40,6,12,3,0,1,6,3,1,8,0,0,0,1,0,0,0,0.263,0.326,0.419,0.746,10,13,R,R.Delgado(34)
71,73,72,72,Jun 18,@,ATL,"W,5-4",42,40,5,11,2,0,0,3,2,1,10,0,0,0,1,2,4,0,0.263,0.326,0.418,0.744,7,15,R,D.Lowe(41)
72,74,73,73,Jun 19,@,ATL,"L,2-4",39,37,2,10,2,0,0,2,2,0,8,0,0,0,1,0,1,1,0.263,0.326,0.416,0.742,10,16,R,J.Jurrjens(50)
73,75,74,74,Jun 20,,HOU,"W,8-3",38,36,8,12,2,1,1,8,1,0,6,0,0,1,1,0,3,0,0.264,0.326,0.418,0.744,6,9,L,J.Happ(20)
74,76,75,75,Jun 21,,HOU,"W,5-4",43,40,5,11,0,1,4,5,2,0,9,1,0,0,0,0,0,0,0.264,0.326,0.421,0.747,8,10,R,J.Lyles(55)
75,77,76,76,Jun 22,,HOU,"L,3-5",38,33,3,7,2,0,1,2,5,1,7,0,0,0,0,0,1,1,0.263,0.326,0.42,0.746,8,10,R,B.Myers(56)
76,78,77,77,Jun 24,,NYM,"W,8-1",42,36,8,13,3,0,3,8,4,0,4,0,2,0,1,0,1,0,0.265,0.327,0.424,0.751,10,11,R,M.Pelfrey(41)
77,79,78,78,Jun 25,,NYM,"L,5-14",38,35,5,11,3,0,3,5,2,0,8,0,1,0,0,2,0,0,0.265,0.327,0.427,0.755,6,9,L,J.Niese(54)
78,80,79,79,Jun 26,,NYM,"L,5-8",41,38,5,10,2,0,1,5,3,0,1,0,0,0,2,1,0,0,0.265,0.327,0.427,0.754,9,9,R,D.Gee(43)
