,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
84,87,85,85,Jul 1,@,PIT,"L,2-3",38,36,2,11,0,0,0,2,1,0,4,0,1,0,0,0,1,0,0.254,0.307,0.39,0.697,9,11,L,J.Locke(60)
85,88,86,86,Jul 2,@,PIT,"L,1-5",38,34,1,8,1,0,0,1,3,0,7,1,0,0,0,1,0,0,0.254,0.307,0.388,0.696,10,14,R,C.Morton(60)
86,89,87,87,Jul 3,@,PIT,"W,10-2",42,38,10,13,2,1,1,10,3,0,7,0,1,0,0,0,0,1,0.255,0.308,0.39,0.699,5,16,R,V.Worley(61)
87,90,88,88,Jul 4,@,ATL,"L,2-5",34,33,2,7,1,0,0,1,1,0,8,0,0,0,0,1,0,0,0.254,0.308,0.389,0.696,5,12,R,E.Santana(63)
88,91,89,89,Jul 5,@,ATL,"L,4-10",35,33,4,9,1,0,1,4,2,1,1,0,0,0,1,4,0,0,0.254,0.308,0.389,0.696,4,13,R,A.Harang(50)
89,92,90,90,Jul 6,@,ATL,"W,3-1",34,30,3,5,1,0,1,3,4,0,5,0,0,0,0,2,1,0,0.254,0.307,0.388,0.695,4,15,L,A.Wood(62)
90,93,91,91,Jul 7,,MIA,"W,9-1",39,35,9,11,4,2,1,9,2,0,4,1,0,1,0,0,0,0,0.254,0.308,0.39,0.698,6,14,R,T.Koehler(15)
91,94,92,92,Jul 8,,MIA,"L,1-2",39,35,1,9,2,0,0,1,2,0,5,0,2,0,2,1,0,0,0.254,0.308,0.39,0.697,11,14,L,B.Hand(55)
92,95,93,93,Jul 9,,MIA,"W,4-3",39,35,4,9,1,1,0,4,3,1,3,0,1,0,1,0,0,1,0.254,0.308,0.389,0.697,8,14,R,N.Eovaldi(66)
93,96,94,94,Jul 11,@,SFG,"L,0-5",32,30,0,5,2,0,0,0,2,0,7,0,0,0,0,1,0,1,0.254,0.307,0.388,0.695,5,13,R,T.Lincecum(75)
94,97,95,95,Jul 12,@,SFG,"W,2-0",37,35,2,9,4,0,1,2,1,1,7,0,1,0,0,0,0,0,0.254,0.307,0.388,0.695,8,12,R,R.Vogelsong(57)
95,98,96,96,Jul 13,@,SFG,"L,4-8",35,34,4,10,1,0,1,4,0,0,11,0,1,0,0,0,0,1,0.254,0.307,0.389,0.695,4,15,L,M.Bumgarner(42)
96,99,97,97,Jul 18,,CHC,"W,5-4",35,33,5,12,1,0,1,5,1,0,5,0,0,1,0,1,0,0,0.255,0.307,0.39,0.697,6,17,R,E.Jackson(45)
97,100,98,98,Jul 19,,CHC,"W,9-3",40,34,9,12,5,0,1,8,4,0,7,0,2,0,0,0,0,1,0.256,0.308,0.392,0.7,7,13,L,T.Wood(27)
98,101,99,99,Jul 20,,CHC,"W,3-2",33,30,3,6,3,0,0,3,3,0,10,0,0,0,0,0,2,0,0.256,0.308,0.391,0.699,6,12,R,J.Arrieta(59)
99,102,100,100,Jul 21,,DET,"L,3-4",37,33,3,8,2,0,1,3,3,1,7,0,1,0,0,0,0,0,0.255,0.308,0.391,0.699,7,14,R,J.Verlander(52)
100,103,101,101,Jul 22,,DET,"W,5-4",32,28,5,6,0,2,1,5,3,0,5,0,0,1,0,1,0,0,0.255,0.308,0.391,0.699,3,16,R,R.Porcello(60)
101,104,102,102,Jul 23,,DET,"L,5-11",38,37,5,13,3,0,1,5,1,0,7,0,0,0,0,3,2,0,0.256,0.308,0.393,0.701,6,14,R,A.Sanchez(34)
102,105,103,103,Jul 25,@,PHI,"L,5-9",40,36,5,11,3,0,1,5,3,0,11,1,0,0,0,1,0,1,0.257,0.309,0.394,0.703,8,15,R,K.Kendrick(49)
103,106,104,104,Jul 26,@,PHI,"W,10-6",50,42,10,16,3,0,2,10,3,1,10,2,2,1,0,1,0,0,0.258,0.311,0.396,0.707,10,19,L,C.Lee(39)
104,107,105,105,Jul 27,@,PHI,"L,2-4",32,30,2,6,2,0,0,2,1,0,3,0,0,1,0,2,0,0,0.258,0.31,0.395,0.705,3,12,R,R.Hernandez(62)
105,108,106,106,Jul 28,@,CIN,"W,2-1",54,50,2,8,1,0,0,2,3,0,12,0,1,0,0,1,0,0,0.256,0.309,0.392,0.701,7,18,R,H.Bailey(70)
106,109,107,107,Jul 29,@,CIN,"L,0-3",35,33,0,5,1,1,0,0,0,0,9,2,0,0,1,0,0,0,0.255,0.308,0.391,0.698,8,11,R,M.Leake(77)
107,110,108,108,Jul 30,@,CIN,"W,5-4",39,33,5,8,0,1,2,5,5,1,4,0,0,1,0,0,1,1,0.255,0.308,0.391,0.699,7,14,R,A.Simon(58)
108,111,109,109,Jul 31,,PIT,"W,7-4",38,35,7,10,1,0,3,5,2,0,6,1,0,0,1,0,0,0,0.255,0.308,0.393,0.701,7,15,L,J.Locke(33)
109,113,110,110,Aug 1,,PIT,"L,4-9",38,34,4,8,1,0,1,3,2,0,9,2,0,0,0,0,1,1,0.255,0.308,0.393,0.701,7,14,R,E.Volquez(44)
110,114,111,111,Aug 2,,PIT,"L,3-8",41,37,3,9,1,0,1,3,4,1,5,0,0,0,1,0,0,0,0.255,0.308,0.392,0.701,11,16,R,V.Worley(55)
111,115,112,112,Aug 3,,PIT,"W,3-2",36,31,3,7,2,0,0,3,3,0,7,0,2,0,0,1,0,0,0.255,0.308,0.391,0.7,4,13,L,F.Liriano(61)
112,116,113,113,Aug 5,,KCR,"L,2-12",35,33,2,5,3,0,0,2,2,0,10,0,0,0,1,0,0,0,0.254,0.307,0.39,0.698,6,14,L,D.Duffy(63)
113,117,114,114,Aug 6,,KCR,"L,3-4",41,38,3,12,1,1,0,3,2,0,11,0,0,1,0,0,0,0,0.255,0.308,0.39,0.698,11,16,R,Y.Ventura(55)
114,118,115,115,Aug 7,,KCR,"L,2-6",34,32,2,7,0,0,0,2,0,0,4,0,1,1,0,0,0,0,0.254,0.307,0.389,0.696,5,14,R,J.Guthrie(69)
115,119,116,116,Aug 8,,COL,"W,5-3",38,31,5,8,1,2,1,4,6,0,5,1,0,0,0,1,1,0,0.254,0.308,0.39,0.698,9,15,L,T.Matzek(44)
116,120,117,117,Aug 9,,COL,"W,14-4",40,38,14,15,4,0,3,13,1,0,5,0,0,1,0,0,1,0,0.256,0.309,0.393,0.702,2,13,L,J.De La Rosa(46)
117,121,118,118,Aug 10,,COL,"L,3-5",43,38,3,8,1,0,0,2,4,0,9,0,1,0,1,0,0,0,0.255,0.308,0.392,0.7,10,15,L,F.Morales(52)
118,122,119,119,Aug 13 (1),@,CLE,"L,2-3",32,29,2,4,1,0,0,1,3,0,11,0,0,0,0,1,1,1,0.254,0.308,0.39,0.698,3,9,R,T.Bauer(73)
119,123,120,120,Aug 13 (2),@,CLE,"W,1-0",48,42,1,8,1,0,0,1,4,1,10,0,2,0,0,0,0,0,0.254,0.307,0.388,0.696,11,10,R,J.Tomlin(64)
120,124,121,121,Aug 14,@,MIA,"L,4-5",41,36,4,6,1,2,0,4,5,1,11,0,0,0,0,0,2,0,0.253,0.307,0.388,0.695,7,13,R,B.Penny(41)
121,125,122,122,Aug 15,@,MIA,"W,3-2",35,32,3,6,0,0,2,3,2,0,4,0,1,0,0,0,0,0,0.253,0.306,0.388,0.694,5,12,L,B.Hand(56)
122,126,123,123,Aug 16,@,MIA,"L,1-2",32,30,1,6,1,0,0,1,1,0,8,0,0,1,0,1,2,0,0.252,0.306,0.386,0.692,4,11,R,H.Alvarez(68)
123,127,124,124,Aug 17,@,MIA,"L,3-10",38,35,3,9,1,0,0,3,3,0,10,0,0,0,0,1,1,0,0.252,0.306,0.386,0.692,8,15,R,T.Koehler(57)
124,128,125,125,Aug 18,@,WSN,"L,4-5",45,38,4,9,1,0,2,4,5,0,6,0,1,1,0,2,1,0,0.252,0.306,0.386,0.692,8,16,R,J.Zimmermann(56)
125,129,126,126,Aug 19,@,WSN,"L,1-8",29,28,1,3,1,0,1,1,1,0,6,0,0,0,0,2,0,0,0.251,0.305,0.385,0.69,1,13,R,S.Strasburg(75)
126,130,127,127,Aug 20,@,WSN,"L,2-3",36,33,2,7,0,0,1,2,3,1,4,0,0,0,0,1,1,0,0.251,0.305,0.384,0.689,7,14,R,T.Roark(68)
127,131,128,128,Aug 21,@,WSN,"L,0-1",32,27,0,4,0,0,0,0,4,0,6,0,1,0,0,2,0,1,0.25,0.304,0.383,0.687,5,13,L,G.Gonzalez(72)
128,132,129,129,Aug 22,,SDP,"W,5-1",35,33,5,7,1,1,1,4,2,0,6,0,0,0,2,0,1,0,0.25,0.304,0.383,0.687,6,10,R,O.Despaigne(46)
129,133,130,130,Aug 23,,SDP,"W,5-2",37,34,5,10,1,1,2,5,3,1,3,0,0,0,0,0,0,0,0.25,0.304,0.384,0.689,8,12,R,A.Cashner(44)
130,134,131,131,Aug 24,,SDP,"L,4-7",41,38,4,11,2,0,1,4,3,0,9,0,0,0,0,0,0,0,0.251,0.305,0.385,0.69,10,15,R,I.Kennedy(44)
131,135,132,132,Aug 26,,LAD,"L,5-9",41,34,5,9,1,0,0,5,4,0,6,1,2,0,0,0,1,0,0.251,0.305,0.384,0.689,9,13,R,R.Hernandez(49)
132,136,133,133,Aug 27,,LAD,"L,1-3",35,32,1,6,1,1,0,0,2,0,12,0,1,0,0,0,1,0,0.25,0.305,0.383,0.688,7,14,L,C.Kershaw(76)
133,137,134,134,Aug 29,,COL,"W,5-2",34,26,5,3,1,1,1,4,8,1,9,0,0,0,0,0,0,1,0.25,0.305,0.383,0.688,5,14,R,C.Bergman(60)
134,138,135,135,Aug 30,,COL,"L,0-2",36,32,0,5,0,0,0,0,4,0,7,0,0,0,1,1,1,0,0.249,0.304,0.382,0.686,9,12,L,T.Matzek(72)
135,139,136,136,Aug 31,,COL,"W,6-2",37,33,6,11,2,1,1,6,3,0,6,0,1,0,0,1,1,0,0.25,0.305,0.383,0.688,7,14,L,J.De La Rosa(44)
136,141,137,137,Sep 1,@,SDP,"L,1-3",35,33,1,6,0,0,0,1,2,0,13,0,0,0,0,0,1,0,0.249,0.305,0.381,0.686,7,13,R,T.Ross(62)
137,142,138,138,Sep 2,@,SDP,"L,1-2",33,32,1,5,0,0,0,1,1,1,5,0,0,0,1,0,0,1,0.248,0.304,0.38,0.684,5,12,R,O.Despaigne(69)
138,143,139,139,Sep 3,@,SDP,"W,6-1",39,35,6,8,2,1,0,5,3,0,7,0,0,1,0,1,0,0,0.248,0.304,0.38,0.683,6,12,R,A.Cashner(59)
139,144,140,140,Sep 4,@,SDP,"W,5-1",41,38,5,13,4,0,0,4,2,0,5,0,1,0,0,0,1,1,0.249,0.304,0.38,0.684,9,15,R,I.Kennedy(32)
140,145,141,141,Sep 5,@,LAD,"L,1-2",33,30,1,4,2,0,0,1,2,0,7,0,0,1,0,0,0,0,0.248,0.303,0.379,0.682,5,12,R,D.Haren(65)
