,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
92,95,93,93,Jul 19,@,CHC,"L,4-5",38,34,4,9,0,0,2,4,3,0,7,1,0,0,0,0,1,1,0.259,0.332,0.418,0.75,7,15,R,J.Lieber(50)
93,96,94,94,Jul 20,@,CHC,"W,3-2",36,33,3,6,2,0,2,3,3,0,8,0,0,0,0,0,0,0,0.258,0.331,0.418,0.749,6,13,R,K.Tapani(61)
94,97,95,95,Jul 21,@,PIT,"L,2-9",36,31,2,4,0,0,1,2,4,0,5,1,0,0,0,0,0,0,0.257,0.33,0.416,0.747,7,14,L,J.Anderson(78)
95,98,96,96,Jul 22,@,PIT,"L,1-2",33,28,1,4,0,0,1,1,3,0,5,0,2,0,0,1,0,0,0.256,0.329,0.415,0.744,5,13,R,B.Arroyo(73)
96,99,97,97,Jul 23,@,PIT,"W,4-1",33,33,4,7,1,0,2,4,0,0,6,0,0,0,0,0,1,1,0.256,0.328,0.415,0.744,2,11,R,T.Ritchie(52)
97,100,98,98,Jul 25,,CHC,"L,7-8",45,40,7,14,3,0,1,7,3,0,7,1,0,1,0,0,1,0,0.257,0.329,0.416,0.745,11,15,R,J.Lieber(33)
98,101,99,99,Jul 26,,CHC,"L,9-14",44,35,9,9,2,0,4,9,7,0,8,1,1,0,0,0,1,0,0.257,0.33,0.419,0.749,8,18,R,K.Tapani(44)
99,102,100,100,Jul 27,,CHC,"L,1-4",38,33,1,7,3,1,0,1,4,1,12,0,0,1,0,0,0,0,0.256,0.33,0.418,0.748,10,13,L,S.Downs(57)
100,103,101,101,Jul 28,,LAD,"L,0-2",32,28,0,2,1,0,0,0,3,0,7,1,0,0,0,1,1,0,0.255,0.328,0.416,0.744,5,16,R,D.Dreifort(77)
101,104,102,102,Jul 29,,LAD,"W,3-0",34,30,3,7,4,0,0,3,4,1,6,0,0,0,0,1,0,0,0.255,0.328,0.415,0.744,7,11,R,K.Brown(49)
102,105,103,103,Jul 30,,LAD,"W,3-2",37,30,3,9,1,0,0,2,6,0,3,0,1,0,1,3,0,0,0.255,0.329,0.414,0.744,10,13,R,C.Park(43)
103,106,104,104,Jul 31,@,SDP,"L,1-4",33,31,1,4,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0.254,0.328,0.413,0.741,5,12,R,W.Williams(77)
104,108,105,105,Aug 1,@,SDP,"L,9-10",46,42,9,11,4,0,3,7,3,0,9,0,0,1,2,0,0,0,0.254,0.328,0.415,0.742,7,17,R,A.Eaton(47)
105,109,106,106,Aug 2,@,SDP,"L,2-5",37,35,2,8,2,0,0,2,2,0,9,0,0,0,1,1,0,0,0.254,0.327,0.413,0.741,8,13,R,M.Clement(57)
106,110,107,107,Aug 4,@,COL,"L,1-8",35,32,1,7,2,0,0,1,2,0,2,0,0,1,0,0,0,0,0.253,0.327,0.412,0.739,7,11,R,J.Tavarez(59)
107,111,108,108,Aug 5,@,COL,"L,6-7",40,37,6,9,1,1,3,5,3,0,8,0,0,0,2,0,1,0,0.253,0.326,0.414,0.74,7,15,L,B.Bohanon(42)
108,112,109,109,Aug 6,@,COL,"W,10-9",46,38,10,13,4,0,0,10,5,0,8,2,0,1,1,2,0,0,0.254,0.328,0.414,0.742,9,13,R,P.Astacio(28)
109,113,110,110,Aug 7,,SDP,"L,4-6",41,37,4,11,0,0,2,4,3,0,8,1,0,0,1,1,0,0,0.255,0.328,0.415,0.742,10,14,R,M.Clement(54)
110,114,111,111,Aug 8,,SDP,"W,10-4",43,35,10,14,1,0,3,9,7,1,3,0,1,0,0,1,4,0,0.256,0.33,0.417,0.747,9,16,R,B.Tollberg(30)
111,115,112,112,Aug 9,,SDP,"W,3-2",40,34,3,9,3,2,0,2,5,2,5,0,0,1,1,0,0,0,0.256,0.33,0.418,0.747,12,13,R,J.Witasick(69)
112,116,113,113,Aug 10,,SDP,"L,3-15",40,34,3,8,2,1,0,3,5,0,6,0,0,1,1,1,0,0,0.256,0.33,0.417,0.747,10,14,R,W.Williams(49)
113,117,114,114,Aug 11,,HOU,"L,2-7",38,34,2,7,2,0,1,2,4,0,11,0,0,0,0,0,1,0,0.255,0.329,0.416,0.746,9,12,R,S.Elarton(56)
114,118,115,115,Aug 12,,HOU,"W,3-2",34,28,3,6,0,0,0,3,5,0,10,0,1,0,0,1,1,0,0.255,0.329,0.415,0.744,7,13,R,W.Miller(53)
115,119,116,116,Aug 13,,HOU,"L,7-14",38,34,7,8,4,1,1,6,3,0,6,0,1,0,1,1,0,0,0.255,0.329,0.416,0.745,4,16,R,B.Powell(25)
116,120,117,117,Aug 14,,ARI,"L,3-4",46,38,3,6,0,0,1,3,7,1,16,0,1,0,0,0,2,0,0.254,0.329,0.414,0.743,10,16,L,R.Johnson(62)
117,121,118,118,Aug 15,,ARI,"L,6-11",41,38,6,13,0,0,1,6,1,0,8,0,1,1,0,0,0,0,0.255,0.329,0.414,0.743,8,12,R,G.Guzman(38)
118,122,119,119,Aug 16,,ARI,"L,1-5",36,32,1,7,1,0,0,1,3,0,9,0,1,0,0,0,0,0,0.255,0.329,0.413,0.741,8,14,R,A.Reynoso(69)
119,123,120,120,Aug 18,@,STL,"L,6-7",38,30,6,7,2,0,0,5,5,0,5,0,1,2,0,1,0,1,0.254,0.329,0.412,0.741,5,15,L,R.Ankiel(38)
120,124,121,121,Aug 19,@,STL,"L,3-6",39,34,3,7,0,0,1,3,5,0,6,0,0,0,0,0,1,0,0.254,0.328,0.411,0.739,9,11,R,P.Hentgen(53)
121,125,122,122,Aug 20,@,STL,"W,6-0",48,38,6,10,3,1,0,6,10,2,8,0,0,0,1,0,2,0,0.254,0.329,0.411,0.74,15,9,R,B.Reames(41)
122,126,123,123,Aug 21,@,CIN,"L,4-7",41,35,4,11,4,0,0,4,5,0,2,0,0,1,1,2,0,0,0.255,0.33,0.411,0.741,10,15,R,P.Harnisch(34)
123,127,124,124,Aug 22,@,CIN,"W,5-4",37,32,5,9,1,0,2,4,3,1,5,0,2,0,1,2,1,1,0.255,0.33,0.412,0.742,5,14,R,R.Bell(51)
124,128,125,125,Aug 23,@,CIN,"W,4-3",40,34,4,7,1,0,1,4,5,0,8,1,0,0,0,0,1,0,0.254,0.33,0.411,0.741,9,13,R,S.Williamson(70)
125,129,126,126,Aug 24,@,CIN,"L,3-8",40,36,3,11,4,0,0,2,4,0,6,0,0,0,0,1,1,0,0.255,0.33,0.411,0.741,10,13,R,S.Parris(51)
126,130,127,127,Aug 25,,SFG,"L,3-16",41,36,3,11,3,0,0,3,5,0,6,0,0,0,0,2,0,0,0.255,0.331,0.411,0.742,11,20,R,R.Ortiz(53)
